Identifier, Size, 2P1, 2P2, 2P3, 2P4, 2P5
FFI16_RS17395, 736.7, , , , , 
FFI16_RS17400, 355.3, , , , , 
FFI16_RS17405, 801.0, , , , , 
FFI16_RS17410, 1069.7, , , , , 
FFI16_RS17415, 274.7, , , , , 
FFI16_RS17420, 1024.0, , , , , 
FFI16_RS17425, 336.7, , 500:1:0.0638298:0.117647, , , 
FFI16_RS17430, 291.7, , , , , 
FFI16_RS17435, 252.7, , , , , 
FFI16_RS17440, 973.3, , 300:3:0.125:0.195652;300:3:0.0967742:0.212121, 500:3:0.0980392:0.25, , 
FFI16_RS17445, 1089.0, , , , , 
FFI16_RS17450, 398.7, , , , , 
FFI16_RS17455, 588.7, , , , , 
FFI16_RS17460, 2783.7, , , , , 
FFI16_RS17465, 362.7, , , , , 
FFI16_RS17470, 766.3, , , , , 
FFI16_RS17475, 1802.7, , , , , 
FFI16_RS17480, 334.0, , , , , 
FFI16_RS17485, 461.0, , , , , 
FFI16_RS17490, 389.3, , , , , 
FFI16_RS17495, 1026.7, , , , , 
FFI16_RS17500, 776.7, , , , , 
FFI16_RS17505, 602.0, , , , , 
FFI16_RS17510, 579.7, , , , , 
FFI16_RS17515, 1376.3, , , , , 
FFI16_RS17520, 700.3, , , , , 
FFI16_RS17525, 668.0, , , , , 
FFI16_RS17530, 1064.7, , , , , 
FFI16_RS17535, 966.7, , , , , 
FFI16_RS17540, 220.7, , , , , 
FFI16_RS17545, 664.7, , , , , 
FFI16_RS17550, 668.3, , , , , 
FFI16_RS17555, 711.0, , , , , 
FFI16_RS17560, 422.7, , , , , 
FFI16_RS17565, 414.7, , , , , 
FFI16_RS17570, 488.7, , , , , 
FFI16_RS17575, 953.3, , , , , 
FFI16_RS17580, 317.0, , , , , 
FFI16_RS17585, 369.0, , , , , 
FFI16_RS17590, 834.3, , , , , 
FFI16_RS17595, 427.7, , , , , 
FFI16_RS17600, 713.0, , , , , 
FFI16_RS17605, 723.0, , , , , 
FFI16_RS17610, 290.3, , , , , 
FFI16_RS17615, 327.3, , , , , 
FFI16_RS17620, 922.7, , , , , 
FFI16_RS17625, 313.3, , , , , 
FFI16_RS17630, 290.0, , , , , 
FFI16_RS17635, 800.7, , , , , 
FFI16_RS17640, 276.0, , , , , 
FFI16_RS17645, 471.0, , , , , 
FFI16_RS17650, 502.0, , , , , 
FFI16_RS17655, 1837.0, , , , , 
FFI16_RS17660, 457.7, , , , , 
FFI16_RS17665, 900.7, , , , , 
FFI16_RS17670, 785.0, , , , , 
FFI16_RS17675, 543.3, , , , , 
FFI16_RS17680, 1306.3, , , , , 
FFI16_RS17685, 333.3, , , , , 
FFI16_RS17690, 441.7, , , , , 
FFI16_RS17695, 1158.0, , , , , 
FFI16_RS17700, 717.7, , , , , 
FFI16_RS17705, 1221.7, , , , , 
FFI16_RS17710, 290.0, , , , , 
FFI16_RS17715, 683.0, , , , , 
FFI16_RS17720, 614.7, , , , , 
FFI16_RS17725, 307.0, , , , , 
FFI16_RS17730, 889.7, , , , , 
FFI16_RS17735, 560.0, , , 300:3:0.15:0.2, , 
FFI16_RS17740, 2090.3, , 600:3:0.151515:0.214286;500:3:0.25:0.25;400:3:0.205882:0.205882;400:3:0.151515:0.15625;400:3:0.125:0.172414;400:3:0.264706:0.264706;400:3:0.114286:0.172414;400:3:0.0789474:0.146667;400:3:0.105263:0.2;400:3:0.0789474:0.166667;400:3:0.151515:0.151515, 800:3:0.28:0.28;800:3:0.148148:0.148148;400:3:0.214286:0.214286, , 
FFI16_RS17745, 494.0, , 300:3:0.169492:0.1875, 300:3:0.125:0.2;300:3:0.232143:0.274194, , 
FFI16_RS17750, 1589.7, , , , , 
FFI16_RS17755, 1300.3, , 500:1:0.0571429:0.151515, , , 
FFI16_RS17760, 171.3, , , , , 
FFI16_RS17765, 1122.0, , , , , 
FFI16_RS17770, 230.3, , , , , 
FFI16_RS17775, 649.7, , , , , 
FFI16_RS17780, 590.0, , , , , 
FFI16_RS17785, 473.7, , , , , 
FFI16_RS17790, 355.3, , , , , 
FFI16_RS17795, 1618.3, , , , , 
FFI16_RS17800, 818.0, , , , , 
FFI16_RS17805, 733.3, , , , , 
FFI16_RS17810, 984.3, , , , , 
FFI16_RS17815, 899.0, , , , , 
FFI16_RS17820, 858.3, , , , , 
FFI16_RS17825, 796.3, , , , , 
FFI16_RS17830, 1019.0, , , , , 
FFI16_RS17835, 814.7, , , , , 
FFI16_RS17840, 867.0, , , , , 
FFI16_RS17845, 1100.7, 300:3:0.102941:0.222222;300:3:0.125:0.214286;300:3:0.119403:0.172414;300:3:0.107692:0.206897;300:3:0.138462:0.138462;300:3:0.205882:0.37037;300:3:0.112676:0.192308, 600:1:0.111111:0.155556, , , 
FFI16_RS17850, 214.0, , , , , 
FFI16_RS17855, 326.3, , , , , 
FFI16_RS17860, 311.3, , , , , 
FFI16_RS17865, 1420.0, , 300:3:0.126984:0.290909, 400:3:0.148936:0.35, , 
FFI16_RS17870, 518.7, , , , , 
FFI16_RS17875, 1701.0, , , , , 
FFI16_RS17880, 843.0, , , , , 
FFI16_RS17885, 829.0, , , , , 
FFI16_RS17890, 906.0, , , , , 
FFI16_RS17895, 2105.0, , , , , 
FFI16_RS17900, 3876.3, , 600:3:0.0925926:0.152174;400:3:0.172414:0.192982;700:3:0.136364:0.136364, 400:1:0.0704225:0.125, , 
FFI16_RS17905, 910.7, , , , , 
FFI16_RS17910, 1015.0, , 400:1:0.0540541:0.133333, 400:1:0.0357143:0.12;300:3:0.142857:0.25;400:3:0.245283:0.246753;300:3:0.106383:0.175439;300:3:0.152174:0.375, , 
FFI16_RS17915, 603.7, , , , , 
FFI16_RS17920, 518.0, , , , , 
FFI16_RS17925, 649.0, , , , , 
FFI16_RS17935, 1153.3, , , , , 
FFI16_RS17940, 740.0, , , , , 
FFI16_RS17945, 714.0, , , , , 
FFI16_RS17950, 655.0, , , , , 
FFI16_RS17955, 730.3, , , , , 
FFI16_RS17960, 776.7, , , , , 
FFI16_RS17965, 660.3, , , , , 
FFI16_RS17970, 810.0, , , , , 
FFI16_RS17975, 1252.7, , , , , 
FFI16_RS17980, 701.7, , , , , 
FFI16_RS17985, 1002.0, , 500:1:0.0238095:0.137931, , , 
FFI16_RS17990, 722.3, , , , , 
FFI16_RS17995, 975.7, , , , , 
FFI16_RS18000, 690.0, , , , , 
FFI16_RS18005, 566.0, , , , , 
FFI16_RS18010, 997.7, , 500:1:0.0612245:0.131579, , , 
FFI16_RS18015, 738.0, , , , , 
FFI16_RS18020, 1146.3, , , , , 
FFI16_RS18025, 399.0, , , , , 
FFI16_RS18030, 249.7, , , , , 
FFI16_RS18035, 293.3, , , , , 
FFI16_RS18040, 361.0, , , , , 
FFI16_RS18045, 341.7, , , , , 
FFI16_RS18050, 793.0, , 400:1:0.025641:0.128205;400:1:0.0512821:0.184211;400:1:0.0571429:0.289474;400:1:0.0285714:0.205128;400:1:0.0285714:0.186916;400:1:0.0714286:0.25;400:3:0.119048:0.214286;400:1:0.0465116:0.255814;400:3:0.102041:0.225, 400:3:0.113208:0.194805, , 
FFI16_RS18055, 641.0, , , , , 
FFI16_RS18060, 750.0, , , , , 
FFI16_RS18065, 517.3, , , , , 
FFI16_RS18070, 1337.0, , , , , 
FFI16_RS18075, 990.0, , , , , 
FFI16_RS18080, 265.3, , , , , 
FFI16_RS18085, 382.7, , , , , 
FFI16_RS18090, 267.0, , , , , 
FFI16_RS18095, 479.0, , , , , 
FFI16_RS18100, 362.0, , , , , 
FFI16_RS18105, 548.3, , , , , 
FFI16_RS18110, 702.0, , , , , 
FFI16_RS18115, 767.7, 500:3:0.0869565:0.181818;500:3:0.104167:0.212121, 300:1:0.129032:0.214286;500:1:0.0333333:0.130435;300:3:0.2:0.2;700:3:0.125:0.15, 300:3:0.156863:0.156863, , 
FFI16_RS18120, 1413.0, , , , , 
FFI16_RS18125, 708.0, , , , , 
FFI16_RS18130, 844.3, , , , , 
FFI16_RS18135, 549.7, , , , , 
FFI16_RS18140, 449.7, , , , , 
FFI16_RS18145, 160.0, , , , , 
FFI16_RS18150, 289.3, , , , , 
FFI16_RS18155, 206.0, , , , , 
FFI16_RS18160, 639.0, , , , , 
FFI16_RS18165, 154.3, , , , , 
FFI16_RS18170, 329.3, , , , , 
FFI16_RS18175, 466.7, , , , , 
FFI16_RS18180, 338.0, , , , , 
FFI16_RS18185, 456.0, , , , , 
FFI16_RS18190, 533.7, , , , , 
FFI16_RS18195, 257.0, , , , , 
FFI16_RS18200, 681.0, , , , , 
FFI16_RS18205, 467.3, , , , , 
FFI16_RS18210, 1140.7, , , , , 
FFI16_RS18215, 345.0, , , , , 
FFI16_RS18220, 991.0, , , , , 
FFI16_RS18225, 455.0, , , , , 
FFI16_RS18230, 301.3, , , , , 
FFI16_RS18235, 101.7, , , , , 
FFI16_RS18245, 430.0, , , , , 
FFI16_RS18250, 960.3, , , , , 
FFI16_RS18255, 237.0, , , , , 
FFI16_RS18260, 275.3, , , , , 
FFI16_RS18265, 356.3, , , , , 
FFI16_RS18270, 155.3, , , , , 
FFI16_RS18275, 390.3, , , , , 
FFI16_RS18280, 229.7, , , , , 
FFI16_RS18285, 279.0, , , , , 
FFI16_RS18290, 262.3, , , , , 
FFI16_RS18295, 2193.3, , , , , 
FFI16_RS18300, 315.3, , , , , 
FFI16_RS18305, 257.0, , , , , 
FFI16_RS18310, 266.0, , , , , 
FFI16_RS18315, 1576.7, , , , , 
FFI16_RS18320, 187.7, , , , , 
FFI16_RS18325, 314.0, , , , , 
FFI16_RS18330, 941.3, , , , , 
FFI16_RS18335, 779.3, , , 400:1:0.0512821:0.136364, , 
FFI16_RS18340, 803.0, , , , , 
FFI16_RS18345, 369.0, , , , , 
FFI16_RS18350, 939.7, , , , , 
FFI16_RS18355, 145.7, , , , , 
FFI16_RS18360, 269.3, , , , , 
FFI16_RS18365, 617.3, , , 400:1:0.0645161:0.145833, , 
FFI16_RS18370, 546.0, , , , , 
FFI16_RS18375, 308.7, , , , , 
FFI16_RS18380, 686.0, , , , , 
FFI16_RS18385, 497.7, , , , , 
FFI16_RS18390, 564.0, , , , , 
FFI16_RS18395, 1005.7, , , , , 
FFI16_RS18400, 1007.7, , , , , 
FFI16_RS18405, 532.0, , , , , 
FFI16_RS18410, 1033.7, , , , , 
FFI16_RS18415, 441.7, , , , , 
FFI16_RS18420, 593.7, , , , , 
FFI16_RS18425, 1131.7, 500:3:0.0615385:0.12963, 800:3:0.15:0.15, , , 
FFI16_RS18430, 515.0, , , , , 
FFI16_RS18435, 1063.3, , , , , 
FFI16_RS18440, 1198.3, , , , , 
FFI16_RS18445, 2703.3, , , , , 
FFI16_RS18450, 446.7, , 500:1:0.0487805:0.205882, 300:3:0.118644:0.5;300:3:0.189655:0.4375, , 
FFI16_RS18455, 2050.3, , , , , 
FFI16_RS18460, 859.3, , , , , 
FFI16_RS18465, 639.3, , , , , 
FFI16_RS18470, 562.3, , , , , 
FFI16_RS18475, 365.3, , , , , 
FFI16_RS18480, 282.0, , , , , 
FFI16_RS18485, 501.3, , , , , 
FFI16_RS18490, 2027.7, , 700:3:0.107143:0.151515;500:1:0.0357143:0.148148;500:1:0.0540541:0.145833, 400:1:0:0.15, , 
FFI16_RS18495, 283.3, , , , , 
FFI16_RS18500, 924.7, , , , , 
FFI16_RS18505, 1744.0, , , , , 
FFI16_RS18510, 428.0, , , , , 
FFI16_RS18515, 352.3, , , , , 
FFI16_RS18520, 1544.3, , , , , 
FFI16_RS18525, 1587.0, , , , , 
FFI16_RS18530, 665.3, , , , , 
FFI16_RS18535, 1433.3, , , , , 
FFI16_RS18540, 970.0, , , , , 
FFI16_RS18545, 1108.7, , , , , 
FFI16_RS18550, 285.3, , 500:1:0.0133333:0.130435;400:3:0.142857:0.307692;400:3:0.157895:0.166667;400:3:0.210526:0.235294, , , 
FFI16_RS18555, 911.3, , , , , 
FFI16_RS18560, 2176.3, , , , , 
FFI16_RS18565, 801.7, 500:1:0.0275229:0.0681818, , , , 
FFI16_RS18570, 823.7, , , , , 
FFI16_RS18575, 855.7, , , , , 
FFI16_RS18580, 753.7, , , , , 
FFI16_RS18585, 919.0, , , , , 
FFI16_RS18590, 682.3, , , , , 
FFI16_RS18595, 526.7, , , , , 
FFI16_RS18600, 649.0, , , , , 
FFI16_RS18605, 774.7, , , , , 
FFI16_RS18610, 420.7, , , , , 
FFI16_RS18615, 612.3, , , , , 
FFI16_RS18620, 427.0, , , , , 
FFI16_RS18625, 1567.7, , , , , 
FFI16_RS18630, 434.3, , , , , 
FFI16_RS18635, 284.0, , , , , 
FFI16_RS18640, 518.3, , , , , 
FFI16_RS18645, 778.3, , , , , 
FFI16_RS18650, 348.7, , , , , 
FFI16_RS18655, 455.7, , , , , 
FFI16_RS18660, 326.7, , , , , 
FFI16_RS18665, 923.7, , , , , 
FFI16_RS18670, 431.3, , , , , 
FFI16_RS18675, 499.3, , , , , 
FFI16_RS18680, 799.7, , , , , 
FFI16_RS18685, 222.3, , , , , 
FFI16_RS18690, 949.0, , , , , 
FFI16_RS18695, 556.0, , , , , 
FFI16_RS18700, 1120.7, , , , , 
FFI16_RS18705, 691.0, , 500:1:0.0566038:0.228571;500:1:0.0222222:0.153846;500:1:0.0227273:0.171429, , , 
FFI16_RS18710, 690.0, , , , , 
FFI16_RS18715, 1212.7, , , , , 
FFI16_RS18720, 998.3, , 500:1:0.0526316:0.12963;800:3:0.150943:0.150943, , , 
FFI16_RS18725, 760.3, , , , , 
FFI16_RS18730, 784.0, , , , , 
FFI16_RS18735, 662.7, , , , , 
FFI16_RS18740, 492.7, , , , , 
FFI16_RS18745, 756.0, , , , , 
FFI16_RS18750, 1209.3, , , , , 
FFI16_RS18755, 1084.3, , , , , 
FFI16_RS18760, 979.7, , , , , 
FFI16_RS18765, 831.7, , , , , 
FFI16_RS18770, 375.7, , , , , 
FFI16_RS18775, 811.3, , , , , 
FFI16_RS18780, 397.3, , , , , 
FFI16_RS18785, 1070.7, , , , , 
FFI16_RS18790, 563.3, , , , , 
FFI16_RS18795, 777.7, , , 800:3:0.153846:0.153846, , 
FFI16_RS18800, 422.3, , , , , 
FFI16_RS18805, 239.3, , , , , 
FFI16_RS18810, 715.7, , , , , 
FFI16_RS18815, 368.0, , , , , 
FFI16_RS18820, 132.0, , , , , 
FFI16_RS18825, 864.0, , , , , 
FFI16_RS18830, 936.3, , , , , 
FFI16_RS18835, 1120.7, , , , , 
FFI16_RS18840, 772.0, , , , , 
FFI16_RS18845, 712.0, , , , , 
FFI16_RS18850, 788.0, , , , , 
FFI16_RS18855, 574.3, , , , , 
FFI16_RS18860, 477.0, , 800:3:0.16129:0.16129;800:3:0.137931:0.137931, 500:3:0.102041:0.148148;400:3:0.0666667:0.15;500:3:0.145833:0.208333, , 
FFI16_RS18865, 529.3, , , , , 
FFI16_RS18870, 291.7, , , , , 
FFI16_RS18875, 782.3, , , , , 
FFI16_RS18880, 1004.3, , , , , 
FFI16_RS18885, 321.0, , , , , 
FFI16_RS18890, 281.7, , , , , 
FFI16_RS18900, 334.0, , , , , 
FFI16_RS18905, 403.0, , , , , 
FFI16_RS18910, 173.0, , , , , 
FFI16_RS18915, 571.0, , 700:3:0.121212:0.2, , , 
FFI16_RS18920, 574.0, , , , , 
FFI16_RS18925, 843.0, , , , , 
FFI16_RS18930, 764.0, , , , , 
FFI16_RS18935, 528.3, , , , , 
FFI16_RS18940, 379.0, , , , , 
FFI16_RS18945, 870.0, , , , , 
FFI16_RS18950, 276.7, , , , , 
FFI16_RS18955, 1090.0, , , , , 
FFI16_RS18960, 1181.3, , , , , 
FFI16_RS18965, 749.0, , , , , 
FFI16_RS18970, 484.3, , , , , 
FFI16_RS18975, 548.7, , , , , 
FFI16_RS18980, 1334.7, , , , , 
FFI16_RS18985, 316.7, , , , , 
FFI16_RS18990, 281.3, , , , , 
FFI16_RS18995, 753.0, , , , , 
FFI16_RS19000, 658.0, , , , , 
FFI16_RS19005, 1042.0, , , , , 
FFI16_RS19010, 606.0, , , , , 
FFI16_RS19015, 1088.3, , , , , 
FFI16_RS19020, 779.3, , , , , 
FFI16_RS19025, 403.3, , , , , 
FFI16_RS19030, 1113.3, , , , , 
FFI16_RS19035, 771.7, , , , , 
FFI16_RS19040, 615.3, , , , , 
FFI16_RS19045, 881.3, , , , , 
FFI16_RS19050, 422.0, , , , , 
FFI16_RS19055, 343.0, , , 400:1:0.0483871:0.162791, , 
FFI16_RS19060, 922.3, , , , , 
FFI16_RS19065, 603.7, , , , , 
FFI16_RS19070, 565.7, , , , , 
FFI16_RS19075, 547.3, , , , , 
FFI16_RS19080, 490.7, , , , , 
FFI16_RS19085, 2842.0, , 800:3:0.193548:0.193548;700:3:0.133333:0.153846, 500:1:0.075:0.125;300:1:0.0512821:0.222222, , 
FFI16_RS19090, 1347.3, , , , , 
FFI16_RS19095, 214.7, , , , , 
FFI16_RS19100, 523.0, , , , , 
FFI16_RS19105, 786.7, , , , , 
FFI16_RS19110, 175.0, , , , , 
FFI16_RS19115, 284.0, , , , , 
FFI16_RS19120, 320.3, , , , , 
FFI16_RS19125, 235.7, , , , , 
FFI16_RS19130, 911.7, , , , , 
FFI16_RS19135, 977.7, , 700:3:0.140351:0.140351, , , 
FFI16_RS19140, 664.3, , , , , 
FFI16_RS19145, 242.0, , , , , 
FFI16_RS19150, 336.3, , , , , 
FFI16_RS19155, 324.0, , , , , 
FFI16_RS19160, 479.3, , , , , 
FFI16_RS19165, 692.0, , 700:1:0.0441176:0.144928;500:3:0.15493:0.15493, , , 
FFI16_RS19170, 407.3, , , , , 
FFI16_RS19175, 495.3, , , , , 
FFI16_RS19180, 544.7, , , , , 
FFI16_RS19185, 323.7, , , , , 
FFI16_RS19190, 767.3, , , , , 
FFI16_RS19195, 355.0, , , , , 
FFI16_RS19200, 1072.0, , , , , 
FFI16_RS19205, 702.0, , 500:1:0.0188679:0.125, , , 
FFI16_RS19210, 955.3, , , , , 
FFI16_RS19215, 714.3, , , , , 
FFI16_RS19220, 593.7, , 300:1:0.135135:0.191176, 400:1:0.0188679:0.195122;700:1:0:0.128205;700:3:0.140351:0.153846, , 
FFI16_RS19225, 958.3, , 200:3:0.146341:0.45, , , 
FFI16_RS19230, 799.0, , , , , 
FFI16_RS19235, 503.3, , , , , 
FFI16_RS19240, 602.0, , , , , 
FFI16_RS19245, 687.0, , , , , 
FFI16_RS19250, 518.7, , , , , 
FFI16_RS19255, 723.7, , , , , 
FFI16_RS19260, 2064.3, , , , , 
FFI16_RS19265, 773.0, , , , , 
FFI16_RS19270, 1014.0, , , , , 
FFI16_RS19275, 498.3, , , , , 
FFI16_RS19280, 562.0, , , , , 
FFI16_RS19285, 553.7, , , 500:1:0.0506329:0.197531;500:1:0.0549451:0.13253;500:1:0.0612245:0.142857;500:1:0.0510204:0.130435, , 
FFI16_RS19290, 1855.0, , , , , 
FFI16_RS19295, 871.3, , , , , 
FFI16_RS19300, 541.0, , , , , 
FFI16_RS19305, 632.7, , , , , 
FFI16_RS19310, 1078.0, , 300:3:0.125:0.229508;700:3:0.114286:0.171875, 600:3:0.119565:0.204545, , 
FFI16_RS19315, 1062.0, , , , , 
FFI16_RS19320, 976.3, , , , , 
FFI16_RS19325, 320.3, , , , , 
FFI16_RS19330, 608.0, , , , , 
FFI16_RS19340, 326.0, , , , , 
FFI16_RS19345, 237.3, , , , , 
FFI16_RS19350, 905.0, , , , , 
FFI16_RS19355, 670.3, , , , , 
FFI16_RS19360, 594.0, , , , , 
FFI16_RS19365, 542.7, , , , , 
FFI16_RS19370, 308.0, , , , , 
FFI16_RS19375, 859.3, , , , , 
FFI16_RS19380, 823.3, , , , , 
FFI16_RS19385, 2517.7, , , , , 
FFI16_RS19390, 584.0, , , , , 
FFI16_RS19395, 962.0, , , , , 
FFI16_RS19400, 2381.3, , 500:1:0:0.155556, , , 
FFI16_RS19405, 1096.7, , , , , 
FFI16_RS19410, 488.7, , , , , 
FFI16_RS19415, 1065.3, , , 300:1:0.0444444:0.176471;300:1:0.0444444:0.166667, , 
FFI16_RS19420, 1234.0, , , , , 
FFI16_RS19425, 768.3, , , , , 
FFI16_RS19430, 310.7, , , , , 
FFI16_RS19435, 601.3, , , , , 
FFI16_RS19440, 1036.3, , , , , 
FFI16_RS19445, 1093.0, , , , , 
FFI16_RS19450, 424.0, , , , , 
FFI16_RS19455, 524.0, , , , , 
FFI16_RS19460, 903.0, , , , , 
FFI16_RS19465, 583.3, , , , , 
FFI16_RS19470, 742.7, , , , , 
FFI16_RS19475, 1120.0, , , , , 
FFI16_RS19480, 729.0, , , , , 
FFI16_RS19485, 259.0, , , , , 
FFI16_RS19490, 1207.3, , , , , 
FFI16_RS19495, 473.7, , , , , 
FFI16_RS19500, 721.7, , , , , 
FFI16_RS19505, 439.3, , , , , 
FFI16_RS19510, 881.0, , , , , 
FFI16_RS19515, 350.3, , , , , 
FFI16_RS19520, 2253.3, , , 100:1:0.0379747:0.263158, , 
FFI16_RS19525, 1051.7, , , , , 
FFI16_RS19530, 181.3, , , , , 
FFI16_RS19535, 284.0, , , , , 
FFI16_RS19540, 1815.0, , , , , 
FFI16_RS19545, 1797.0, , 400:1:0.139535:0.190476;400:3:0.147059:0.324324;400:1:0.129032:0.147059;400:3:0.193548:0.193548;400:1:0.129032:0.147059;500:1:0.1:0.242424;500:3:0.2:0.2;400:3:0.15625:0.258065;400:1:0.0625:0.193548, 500:1:0.0172414:0.130435;300:3:0.0789474:0.181818, , 
FFI16_RS19550, 346.3, , , , , 
FFI16_RS19555, 966.3, , , , , 
FFI16_RS19560, 787.7, , , , , 
FFI16_RS19565, 929.0, , , , , 
FFI16_RS19570, 582.0, , , , , 
FFI16_RS19575, 536.0, , , , , 
FFI16_RS19580, 1105.3, , , , , 
FFI16_RS19585, 332.3, , , , , 
FFI16_RS19590, 694.0, , , , , 
FFI16_RS19595, 586.0, , , , , 
FFI16_RS19600, 360.7, , , , , 
FFI16_RS19605, 780.0, , , , , 
FFI16_RS19610, 456.7, , , , , 
FFI16_RS19615, 607.3, , , , , 
FFI16_RS19620, 1316.3, , , , , 
FFI16_RS19625, 912.3, , , , , 
FFI16_RS19630, 963.0, , , , , 
FFI16_RS19635, 1324.3, , , , , 
FFI16_RS19640, 450.0, , , , , 
FFI16_RS19645, 504.7, , , , , 
FFI16_RS19650, 973.7, , , , , 
FFI16_RS19655, 944.7, , , , , 
FFI16_RS19660, 1779.7, , , , , 
FFI16_RS19665, 1695.0, , , , , 
FFI16_RS19670, 348.3, , , , , 
FFI16_RS19675, 558.0, , , , , 
FFI16_RS19680, 325.7, , , , , 
FFI16_RS19685, 633.7, , , , , 
FFI16_RS19690, 465.7, , , , , 
FFI16_RS19695, 371.3, , , , , 
FFI16_RS19700, 390.0, , , , , 
FFI16_RS19705, 171.0, , , , , 
FFI16_RS19710, 1041.7, , 400:1:0.075:0.184211, , , 
FFI16_RS19715, 635.7, , , , , 
FFI16_RS19720, 1917.7, , , , , 
FFI16_RS19725, 870.3, , , , , 
FFI16_RS19730, 869.3, , , , , 
FFI16_RS19735, 581.3, , , , , 
FFI16_RS19740, 591.3, , , , , 
FFI16_RS19745, 1970.7, , , , , 
FFI16_RS19750, 864.3, , , 400:3:0.113636:0.194444, , 
FFI16_RS19755, 1237.3, , , , , 
FFI16_RS19760, 698.7, , , , , 
FFI16_RS19765, 602.3, 300:3:0.170455:0.195122, , 300:3:0.140845:0.230769;700:3:0.114286:0.1625;500:3:0.112676:0.189873;400:3:0.173913:0.222222, , 
FFI16_RS19770, 529.0, , , , , 
FFI16_RS19775, 843.0, , , , , 
FFI16_RS19780, 601.7, , , , , 
FFI16_RS19785, 1908.7, , , , , 
FFI16_RS19790, 491.0, , , , , 
FFI16_RS19795, 250.0, , , , , 
FFI16_RS19800, 528.0, , , , , 
FFI16_RS19805, 267.0, , , , , 
FFI16_RS19810, 871.7, , , , , 
FFI16_RS19815, 742.3, , , , , 
FFI16_RS19820, 512.7, , , , , 
FFI16_RS19825, 561.7, , , , , 
FFI16_RS19830, 774.3, , , , , 
FFI16_RS19835, 412.7, , , , , 
FFI16_RS19840, 635.3, , , , , 
FFI16_RS19845, 936.0, , , , , 
FFI16_RS19850, 690.0, , , , , 
FFI16_RS19855, 2403.7, , 500:1:0.09375:0.169492;400:1:0.0625:0.217391;600:1:0.0571429:0.186441, , , 
FFI16_RS19860, 538.0, , , , , 
FFI16_RS19865, 312.3, , , , , 
FFI16_RS19870, 1070.7, , , , , 
FFI16_RS19875, 642.7, , , , , 
FFI16_RS19880, 1327.0, , , , , 
FFI16_RS19885, 1091.0, , , , , 
FFI16_RS19890, 814.7, , , , , 
FFI16_RS19895, 2721.0, , , , , 
FFI16_RS19900, 484.0, , , , , 
FFI16_RS19905, 868.3, , , , , 
FFI16_RS19910, 591.0, , , , , 
FFI16_RS19915, 432.7, , , , , 
FFI16_RS19920, 798.0, , , , , 
FFI16_RS19925, 426.7, , , , , 
FFI16_RS19930, 1858.7, , , , , 
FFI16_RS19935, 1088.7, , , , , 
FFI16_RS19940, 908.7, , , , , 
FFI16_RS19945, 628.3, , 600:1:0.0714286:0.130952;400:3:0.113636:0.1375, 800:3:0.104167:0.138889;400:3:0.122449:0.194444, , 
FFI16_RS19950, 581.7, , , , , 
FFI16_RS19955, 426.0, , , , , 
FFI16_RS19960, 672.3, , , , , 
FFI16_RS19965, 783.7, , , , , 
FFI16_RS19970, 668.0, , , , , 
FFI16_RS19975, 705.3, , , 300:1:0.0277778:0.173913, , 
FFI16_RS19980, 2133.3, , , , , 
FFI16_RS19985, 1009.3, , , , , 
FFI16_RS19990, 1369.3, , , , , 
FFI16_RS19995, 387.7, , , , , 
FFI16_RS20000, 798.7, , , , , 
FFI16_RS20005, 967.7, , , , , 
FFI16_RS20010, 312.7, , , , , 
FFI16_RS20015, 705.3, , , , , 
FFI16_RS20020, 2081.0, , , , , 
FFI16_RS20025, 967.7, , , , , 
FFI16_RS20030, 616.0, , , 300:3:0.225806:0.354839;300:3:0.188406:0.2;300:3:0.168317:0.296296, , 
FFI16_RS20035, 349.0, , , , , 
FFI16_RS20045, 259.0, , , , , 
FFI16_RS20050, 1966.3, , , , , 
FFI16_RS20055, 353.7, , , , , 
FFI16_RS20060, 562.0, , , , , 
FFI16_RS20065, 516.3, , , , , 
FFI16_RS20070, 505.7, , , , , 
FFI16_RS20075, 1052.3, , , , , 
FFI16_RS20080, 685.3, , , , , 
FFI16_RS20085, 410.3, , , , , 
FFI16_RS20090, 2334.0, , , , , 
FFI16_RS20095, 919.0, , , , , 
FFI16_RS20100, 496.3, , , , , 
FFI16_RS20105, 676.3, , , , , 
FFI16_RS20110, 464.0, , , , , 
FFI16_RS20115, 654.7, , , , , 
FFI16_RS20120, 649.0, , 700:1:0.0408163:0.136364, , , 
FFI16_RS20125, 325.7, , , , , 
FFI16_RS20130, 614.3, , , , , 
FFI16_RS20135, 595.7, , , , , 
FFI16_RS20140, 2070.7, , 500:1:0.0361446:0.127273, 300:3:0.19:0.261905, , 
FFI16_RS20145, 348.7, , , , , 
FFI16_RS20150, 429.3, , , , , 
FFI16_RS20155, 653.0, , , , , 
FFI16_RS20160, 248.7, , , , , 
FFI16_RS20165, 772.3, , , , , 
FFI16_RS20170, 973.0, , , , , 
FFI16_RS20175, 455.7, , , , , 
FFI16_RS20180, 634.7, , , , , 
FFI16_RS20185, 1190.3, , 500:1:0.0666667:0.133333;400:1:0.0689655:0.16, , , 
FFI16_RS20190_1, 129.3, , , , , 
FFI16_RS20190_2, 786.0, , , , , 
FFI16_RS20195, 800.3, , , , , 
FFI16_RS20200, 759.0, , , , , 
FFI16_RS20205, 1723.0, , , , , 
FFI16_RS20210, 521.7, , , , , 
