Identifier, Size, 1C1, 1C2, 1C3, 1C4, 1C5
CCNA_03636, 774.3, , , , , 
CCNA_03637, 1120.0, , , , , 
CCNA_03639, 277.0, , , , , 
CCNA_03640, 1017.0, , , , , 
CCNA_03641, 571.0, , , , , 
CCNA_03642, 1300.7, , , , , 
CCNA_03643, 343.3, , , , , 
CCNA_03644, 378.0, , , , , 
CCNA_03645, 446.7, , , , , 
CCNA_03646, 901.3, , , , , 
CCNA_03647, 650.0, , , , , 
CCNA_03648, 323.7, , , , , 400:1:0.03125
CCNA_03649, 798.0, , , , , 
CCNA_03650, 537.7, , , , , 
CCNA_03651, 2165.0, , , , , 
CCNA_03652, 2647.0, 400:1:0.0428571;400:3:0.183099, , , , 
CCNA_03653, 357.3, , , , , 
CCNA_03655, 974.7, , , , , 
CCNA_03656, 687.7, , , , , 
CCNA_03657, 621.0, , , , , 400:1:0.0263158
CCNA_03658, 917.7, , , , , 400:3:0.056962
CCNA_03659, 536.0, , , , , 
CCNA_03660, 299.0, , , , , 
CCNA_03661, 191.0, , , , 400:3:0.109756;300:3:0.0892857, 500:3:0.0743802
CCNA_03662, 346.0, , 500:3:0.153846, , , 400:3:0.056338
CCNA_03663, 1788.3, , , , , 
CCNA_03664, 671.3, , , , , 
CCNA_03665, 2379.3, , , , , 
CCNA_03666, 174.3, , , , , 
CCNA_03667, 278.0, , , , , 
CCNA_03668, 242.7, , , , , 
CCNA_03669, 344.7, , , , 500:3:0.102564, 400:1:0.0574713;400:1:0.0521739
CCNA_03670, 656.3, , , , , 
CCNA_03671, 579.3, , , , , 
CCNA_03672, 547.3, , 500:3:0.0331126, , , 
CCNA_03673, 304.7, , , , , 
CCNA_03674, 344.7, , , , , 
CCNA_03675, 1407.7, , , , , 
CCNA_03676, 331.0, , , , , 
CCNA_03677, 983.3, , , , 300:3:0.12931;300:3:0.102041;300:3:0.175732;400:3:0.0852018, 600:3:0.0860215;400:1:0.021978;400:1:0.0540541;300:3:0.0756757;300:3:0.141304;300:3:0.100559
CCNA_03678, 491.0, , , , , 
CCNA_03679, 319.3, , , , , 
CCNA_03680, 2651.7, , , , , 
CCNA_03681, 754.0, , , , , 
CCNA_03682, 608.7, , , , , 
CCNA_03683, 510.0, , , , , 
CCNA_03684, 513.0, , , , , 
CCNA_03685, 1613.0, , , , 400:1:0.0294118, 400:1:0.0393701
CCNA_03686, 3710.0, 400:3:0.05, , , , 
CCNA_03687, 680.3, , , , , 
CCNA_03688, 457.0, , , , , 
CCNA_03689, 838.3, , 700:3:0.107143, , , 
CCNA_03690, 616.7, , , , , 
CCNA_03691, 644.7, , 300:3:0.1, , , 400:1:0.0466321;400:3:0.0703518;400:1:0.00613497
CCNA_03692, 778.7, , , , , 
CCNA_03693, 649.7, , , , , 
CCNA_03694, 789.0, , 500:3:0.148936, , 300:3:0.272727, 400:3:0.0909091;400:3:0.113402
CCNA_03695, 1265.3, , , , , 
CCNA_03696, 1566.3, , , , , 
CCNA_03697, 441.3, , , , , 
CCNA_03698, 309.0, , , , , 
CCNA_03699, 2171.7, , , , , 
CCNA_03700, 397.3, , , , , 
CCNA_03701, 316.3, , , , , 
CCNA_03702, 1367.0, , , , , 
CCNA_03703, 566.0, 400:3:0.0900901;400:3:0.0727273, 500:1:0.0430108, , 300:3:0.158824, 600:3:0.14;400:3:0.0852713
CCNA_03704, 1081.7, , , , , 
CCNA_03705, 388.0, , , , , 
CCNA_03706, 418.3, , , , , 
CCNA_03707, 283.3, , , , , 
CCNA_03708, 290.0, , , , , 
CCNA_03709, 408.0, , , , , 
CCNA_03710, 408.3, , , , , 
CCNA_03711, 530.7, , , , , 
CCNA_03712, 523.3, , , , , 
CCNA_03713, 1192.0, , , , , 400:1:0.0263158
CCNA_03714, 571.0, , , , , 
CCNA_03715, 458.3, , , , , 
CCNA_03716, 488.0, 400:1:0.0186335, , , , 
CCNA_03717, 537.3, , , , , 
CCNA_03718, 774.3, , , , , 
CCNA_03719, 709.7, , , , , 
CCNA_03721, 1182.7, , , , 300:3:0.129252;400:3:0.0518519, 400:3:0.127451;400:3:0.114035
CCNA_03722, 3502.3, , 500:3:0.0724638;500:1:0.0277778;500:3:0.0588235;700:1:0.0434783;500:3:0.104478, , , 400:3:0.0614525;400:1:0.0410959;400:1:0.0201005
CCNA_03723, 410.0, , 300:3:0.356164, , , 
CCNA_03724, 541.3, , , , , 
CCNA_03725, 1298.0, 400:3:0.144928;400:3:0.210526;400:3:0.149254, 500:1:0.0392157, 800:3:0.129032, , 400:1:0.0291971;400:3:0.0315789;400:3:0.0842105
CCNA_03726, 947.0, , , , , 
CCNA_03727, 760.7, , , , , 
CCNA_03728, 285.7, , , , , 
CCNA_03729, 551.7, , 600:3:0.0843373, , , 400:1:0.05;300:3:0.0814815
CCNA_03730, 640.3, , , , , 
CCNA_03731, 499.0, , , , , 
CCNA_03732, 875.7, , , , , 
CCNA_03733, 1040.3, , , , 400:3:0.0920245, 
CCNA_03734, 1589.3, , , , , 400:1:0.039604
CCNA_03735, 1575.3, , , , , 
CCNA_03736, 236.0, , , , , 
CCNA_03737, 206.0, , , , , 
CCNA_03738, 1409.3, , , , , 
CCNA_03739, 301.0, , , , , 
CCNA_03740, 788.7, 400:1:0.0503597, , , , 400:3:0.0756757;400:3:0.0641711
CCNA_03741, 872.7, , , , , 
CCNA_03742, 323.0, , , , , 
CCNA_03743, 1050.7, , , , , 400:1:0.0414508
CCNA_03744, 790.0, , , , , 600:3:0.0601504
CCNA_03745, 724.0, , , , , 
CCNA_03746, 947.3, , , , , 
CCNA_03747, 788.7, , , , , 
CCNA_03748, 424.0, , 600:3:0.150442, , , 
CCNA_03749, 767.3, , , , , 
CCNA_03750, 974.0, , 300:3:0.414634, , , 
CCNA_03751, 475.3, , , , , 
CCNA_03752, 706.7, , , , , 
CCNA_03753, 831.3, , , , , 400:1:0.0222222
CCNA_03754, 591.3, , , , , 
CCNA_03755, 1124.7, , , , , 
CCNA_03756, 722.7, , , , , 
CCNA_03757, 874.3, , , , , 400:1:0.020979
CCNA_03758, 850.0, , , , , 
CCNA_03759, 836.3, , , , , 
CCNA_03760, 413.7, , , , , 
CCNA_03761, 308.3, , , , , 
CCNA_03762, 172.0, , , , , 
CCNA_03763, 767.0, , , , , 
CCNA_03764, 653.3, , , , , 
CCNA_03765, 440.3, , , , , 
CCNA_03766, 489.0, , , , , 400:1:0.0496454
CCNA_03767, 386.3, , , , , 
CCNA_03768, 1216.0, , , , , 
CCNA_03769, 472.0, , , , , 
CCNA_03770, 811.0, , , , , 
CCNA_03771, 829.7, , , , , 
CCNA_03772, 303.7, , , , , 
CCNA_03773, 836.3, , , , , 400:1:0.025974
CCNA_03774, 658.0, , , , , 
CCNA_03775, 324.0, , , , , 
CCNA_03776, 407.0, , , , , 
CCNA_03777, 871.0, , , , , 400:1:0.0232558;400:1:0.037037
CCNA_03778, 657.3, , , , , 
CCNA_03779, 348.3, , , , , 
CCNA_03780, 638.0, , , , , 
CCNA_03781, 2059.0, , , , , 
CCNA_03782, 530.7, , , , , 
CCNA_03783, 466.0, , , , , 
CCNA_03784, 769.7, , , , , 400:1:0.0318471
CCNA_03786, 650.0, , , , , 
CCNA_03787, 125.7, , , , , 
CCNA_03788, 373.7, , , , , 
CCNA_03789, 382.0, , , , , 
CCNA_03790, 219.0, , , , , 
CCNA_03791, 510.7, , , , , 
CCNA_03792, 471.3, , , , , 
CCNA_03793, 780.3, , , , , 
CCNA_03794, 476.7, , , , , 
CCNA_03795, 440.7, 200:3:0.115942, , , , 300:3:0.128079;300:3:0.169935
CCNA_03796, 841.3, , , , , 
CCNA_03797, 312.7, , , , , 
CCNA_03798, 970.3, 400:1:0.0220588, , , , 
CCNA_03799, 678.0, , 600:3:0.169591, , , 
CCNA_03800, 582.0, , , , , 
CCNA_03801, 1699.0, , 500:3:0.151261, , , 
CCNA_03802, 1617.7, , , , , 
CCNA_03803, 917.3, , , , , 
CCNA_03804, 245.3, , , , , 
CCNA_03805, 500.7, , , , , 
CCNA_03806, 733.3, , , , , 
CCNA_03807, 495.0, , , , , 
CCNA_03808, 404.7, , , , , 
CCNA_03809, 584.3, , , , , 
CCNA_03810, 562.7, , , , , 
CCNA_03811, 765.3, 400:3:0.104938, , , , 
CCNA_03812, 508.0, , , , , 400:3:0.0537634
CCNA_03813, 1123.0, , , , , 
CCNA_03814, 435.7, , , , , 
CCNA_03815, 770.3, , , , , 
CCNA_03816, 1643.0, , , , , 400:1:0.0276243
CCNA_03817, 653.7, , , , , 
CCNA_03818, 350.7, , , , , 
CCNA_03819, 1945.7, , , , , 
CCNA_03820, 586.0, , , , , 
CCNA_03821, 649.3, , , , , 
CCNA_03822, 715.7, , , , , 
CCNA_03823, 578.0, , , , , 
CCNA_03824, 1101.3, , , , , 
CCNA_03825, 276.0, , , , , 
CCNA_03826, 501.0, , , , , 
CCNA_03827, 923.0, , , , , 
CCNA_03828, 404.0, , , , , 
CCNA_03829, 200.3, , , , , 
CCNA_03830, 923.7, , , , , 400:1:0.0438596
CCNA_03831, 1208.7, , 500:1:0.0724638, , 500:3:0.141844, 
CCNA_03832, 474.0, , , , , 
CCNA_03833, 662.0, , , , , 
CCNA_03834, 1334.0, , , , , 
CCNA_03835, 949.0, , , , , 
CCNA_03836, 456.3, , , , , 
CCNA_03837, 467.0, , , , , 400:1:0.0560748
CCNA_03838, 741.0, , , , , 
CCNA_03839, 1595.3, , , , , 
CCNA_03840, 1177.7, , , , , 
CCNA_03841, 763.7, , , , , 400:3:0.03125;400:3:0.0615385;400:3:0.0538462;400:3:0.0775194;400:3:0.078125;400:1:0.0538462;400:1:0.0634921;400:3:0.08;400:3:0.0806452;400:3:0.075;400:3:0.101695;400:3:0.1;400:1:0.0564516
CCNA_03842, 549.7, , , , , 
CCNA_03843, 446.3, , , , , 
CCNA_03844, 959.0, , , , , 
CCNA_03845, 703.3, , , , 400:3:0.146497, 
CCNA_03846, 416.3, , , , , 
CCNA_03847, 546.3, , , , , 
CCNA_03848, 735.7, , , , , 
CCNA_03849, 785.3, , , , , 
CCNA_03850, 459.7, , , , , 
CCNA_03851, 491.7, , , , , 
CCNA_03852, 530.3, , , , , 
CCNA_03853, 578.7, , , , , 
CCNA_03854, 233.7, , , , , 
CCNA_03855, 409.0, , , , , 
CCNA_03856, 875.7, , , 500:3:0.0935252, , 
CCNA_03857, 543.3, , , , , 
CCNA_03858, 411.7, , , , , 
CCNA_03859, 582.3, , , , , 
CCNA_03860, 383.7, , , , , 
CCNA_03861, 489.3, , , , , 
CCNA_03862, 448.7, , , , , 
CCNA_03863, 404.7, , , , , 
CCNA_03864, 493.7, , , , , 
CCNA_03865, 2074.0, , , , , 
CCNA_03866, 383.3, , , , , 
CCNA_03867, 779.0, , , , 400:3:0.0748299;400:3:0.122449;400:3:0.211679;300:3:0.154412, 400:3:0.0754717;400:3:0.157895
CCNA_03868, 708.0, , , , , 
CCNA_03869, 594.0, , , , , 
CCNA_03870, 479.7, , , , , 
CCNA_03871, 1456.0, , 700:3:0.102564;700:3:0.190476, , , 
CCNA_03872, 1019.7, , , , , 400:3:0.104972;500:3:0.0874317
CCNA_03873, 271.7, , , , , 
CCNA_03874, 559.0, , , , , 
CCNA_03875, 702.7, , , , , 
CCNA_03876, 1150.0, , 800:3:0.15873, , , 400:1:0.0655738
CCNA_03877, 395.0, , , , , 
CCNA_03878, 722.3, , , , 100:3:0.176796, 400:3:0.615942
CCNA_03879, 877.7, , , , , 
CCNA_03880, 365.0, , , , , 
CCNA_03881, 290.3, , , , , 
CCNA_03882, 306.3, , , , , 500:3:0.201923
CCNA_03883, 375.3, , , , , 
CCNA_03884, 172.7, , , , , 300:3:0.119149
CCNA_03885, 573.3, , , , , 
CCNA_03886, 1405.7, , , , , 400:1:0.0178571
CCNA_03887, 556.0, , , , , 
CCNA_03888, 365.7, , , , , 
CCNA_03889, 486.3, , , , , 400:3:0.0333333;600:3:0.159664
CCNA_03890, 1104.0, , , , , 
CCNA_03891, 340.7, , , , , 
CCNA_03892, 548.7, , , , , 
CCNA_03893, 398.0, , , , , 
CCNA_03894, 1023.0, , , , , 
CCNA_03895, 206.7, , , , , 
CCNA_03896, 452.3, , , , , 
CCNA_03897, 315.3, , , , , 
CCNA_03898, 356.0, , , , , 
CCNA_03899, 451.7, , , , , 
CCNA_03900, 308.0, , , , , 
CCNA_03901, 342.0, , , , , 
CCNA_03902, 257.0, , , , , 
CCNA_03903, 408.3, , , , , 
CCNA_03904, 227.0, , , , , 
CCNA_03905, 617.7, , , , , 
CCNA_03906, 364.3, , , , , 
CCNA_03907, 286.3, , , , , 
CCNA_03909, 618.3, , , , , 
CCNA_03910, 161.0, , , , , 
CCNA_03911, 142.0, , , , , 
CCNA_03912, 571.7, , , , , 
CCNA_03913, 76.0, , , , , 
CCNA_03914, 74.0, , , , , 
CCNA_03915, 202.3, , , , , 
CCNA_03916, 193.0, , , , , 
CCNA_03917, 148.7, , , , , 
CCNA_03918, 199.7, , , , , 
CCNA_03919, 147.3, , , 600:1:0.0353982, , 400:3:0.0896552;400:3:0.142857
CCNA_03920, 133.7, , , , , 
CCNA_03921, 217.7, , , , , 
CCNA_03922, 895.0, , , , , 
CCNA_03923, 115.7, , , , , 
CCNA_03924, 155.7, , , , , 
CCNA_03926, 117.0, , , , , 
CCNA_03927, 277.0, , , , , 
CCNA_03928, 207.7, , , , , 
CCNA_03929, 141.3, , , , , 
CCNA_03932, 197.0, 400:1:0.0471698, 300:1:0.0634921, , , 
CCNA_03933, 305.3, , , , , 
CCNA_03934, 133.7, , , , , 
CCNA_03936, 202.0, , , , , 
CCNA_03937, 238.3, , , , , 
CCNA_03938, 328.0, , 300:3:0.125;600:3:0.195122;300:3:0.2;800:3:0.116279, , 300:3:0.191304, 400:3:0.213592
CCNA_03939, 322.3, , , , , 
CCNA_03940, 87.0, , , , , 
CCNA_03942, 202.7, , , 600:1:0.0215054, , 
CCNA_03944, 188.3, , , , , 
CCNA_03945, 198.3, , , , , 
CCNA_03946, 134.3, , , , , 
CCNA_03948, 204.3, , , , , 
CCNA_03949, 407.7, , , , , 
CCNA_03950, 83.0, , , , , 
CCNA_03951, 161.0, , , , , 
CCNA_03952, 461.7, , , , , 
CCNA_03953, 417.7, , , , , 
CCNA_03954, 36.3, , , , , 
CCNA_03955, 138.7, , , , , 
CCNA_03956, 72.7, , , , , 
CCNA_03957, 167.0, , , , , 
CCNA_03958, 39.0, , , , , 
CCNA_03959, 262.0, , , , , 
CCNA_03960, 120.7, , , , , 
CCNA_03961, 164.0, , , , , 
CCNA_03962, 137.7, , , , , 
CCNA_03963, 132.7, , , , , 
CCNA_03964, 44.0, , , , , 
CCNA_03966, 403.7, , , , , 
CCNA_03968, 103.0, , , , , 
CCNA_03970, 234.0, , , , , 
CCNA_03971, 152.3, , , , , 
CCNA_03972, 88.0, , , , , 400:3:0.0725806
CCNA_03973, 196.0, , , , , 
CCNA_03974, 127.3, , , , , 
CCNA_03975, 108.7, , , , 500:3:0.0526316, 400:3:0.088;400:3:0.112676
CCNA_03976, 167.3, , , , , 
CCNA_03977, 298.3, , , , , 
CCNA_03978, 113.0, , , , , 
CCNA_03979, 68.0, , , , , 
CCNA_03980, 192.0, , , , , 
CCNA_03981, 222.0, , , , , 
CCNA_03982, 145.0, , , , , 
CCNA_03983, 223.3, , , , , 
CCNA_03984, 203.3, , , , , 
CCNA_03985, 349.0, , , , , 
CCNA_03986, 243.0, , , , , 
CCNA_03987, 80.7, , , , , 
CCNA_03988, 383.0, , , , , 
CCNA_03989, 761.3, , , , , 
CCNA_03990, 126.0, , , , , 
CCNA_03991, 104.3, , , , , 
CCNA_03992, 119.7, , , , , 
CCNA_03993, 413.3, , , , , 
CCNA_03995, 157.7, , , , , 
CCNA_03996, 45.7, , , , , 
CCNA_03997, 600.7, , , , , 
CCNA_03998, 1039.0, , , , , 
CCNA_03999, 315.7, , , , , 
CCNA_R0001, 117.0, , , , , 
CCNA_R0002, 172.0, , 300:3:0.368421;300:3:0.227273;300:3:0.333333;300:3:0.238095;300:3:0.227273;300:3:0.2;300:3:0.35;500:3:0.181818;600:3:0.2, 500:3:0.586207;500:3:0.170732, 300:1:0.0107527, 400:3:0.107143
CCNA_R0003, 161.0, , , , , 
CCNA_R0004, 234.0, , , , , 
CCNA_R0005, 98.0, , , , , 
CCNA_R0006, 182.0, , , , , 
CCNA_R0007, 191.0, , , , , 
CCNA_R0008, 178.0, , , , , 
CCNA_R0009, 196.0, , , , , 
CCNA_R0010, 163.0, , , , , 
CCNA_R0011, 157.0, , , , , 
CCNA_R0012, 245.0, , 300:1:0.0681818, , , 400:1:0.0701754
CCNA_R0013, 216.0, , , , 300:3:0.0746269, 600:3:0.164948
CCNA_R0014, 184.0, , , , , 
CCNA_R0015, 176.0, , , , , 
CCNA_R0016, 171.0, , , , , 
CCNA_R0017, 192.0, , , , , 
CCNA_R0018, 240.0, , , , , 400:1:0.0549451
CCNA_R0019, 171.0, , , , , 
CCNA_R0020, 199.0, , , , , 
CCNA_R0021, 178.0, , , , , 
CCNA_R0022, 138.0, , , , , 
CCNA_R0023, 178.0, , , , , 400:1:0.05625
CCNA_R0024, 144.0, , , , , 
CCNA_R0025, 438.0, , , , , 
CCNA_R0026, 146.0, , , , , 
CCNA_R0027, 125.0, , , , , 400:3:0.043956
CCNA_R0028, 160.0, , , , , 
CCNA_R0029, 151.0, , , , , 
CCNA_R0030, 159.0, , , , , 
CCNA_R0031, 175.0, , , , , 
CCNA_R0032, 150.0, , , , , 
CCNA_R0033, 143.0, , , , , 
CCNA_R0034, 176.0, , , , , 400:3:0.0507246
CCNA_R0035, 140.0, , , , , 
CCNA_R0036, 176.0, , , , , 
CCNA_R0037, 120.0, , , , 400:3:0.0660377;400:3:0.0943396;500:3:0.112903, 600:3:0.111111
CCNA_R0038, 141.0, , , , , 
CCNA_R0039, 105.0, , , , , 
CCNA_R0040, 315.0, , , , 300:3:0.0862069, 
CCNA_R0041, 102.0, , , , , 
CCNA_R0042, 145.0, , , , , 
CCNA_R0043, 93.0, , , , , 
CCNA_R0044, 135.0, , , , 400:3:0.129944, 
CCNA_R0045, 176.0, , , , , 
CCNA_R0046, 141.0, , 500:1:0.0408163, , , 300:1:0.0512821
CCNA_R0047, 176.0, , , , , 
CCNA_R0048, 129.0, , , , , 
CCNA_R0049, 397.0, , , , , 
CCNA_R0050, 95.0, , , , , 
CCNA_R0051, 234.0, 100:1:0.0140845, , , , 
CCNA_R0052, 170.0, , , , , 
CCNA_R0053, 186.0, , , , , 
CCNA_R0054, 141.0, , , , , 
CCNA_R0055, 177.0, , , , , 
CCNA_R0056, 122.0, , , , , 
CCNA_R0057, 178.0, , , , , 
CCNA_R0058, 175.0, , , , , 
CCNA_R0059, 76.0, , , , , 
CCNA_R0060, 175.0, , , , , 
CCNA_R0061, 479.0, , , , , 
CCNA_R0062, 192.0, , , , , 
CCNA_R0063, 192.0, , , , , 
CCNA_R0064, 140.0, , , , , 
CCNA_R0065, 216.0, , , , , 
CCNA_R0066, 2894.0, , , , , 
CCNA_R0067, 143.0, , , , , 
CCNA_R0068, 178.0, , , , , 
CCNA_R0069, 1577.0, , , , , 
CCNA_R0070, 85.0, , , , , 
CCNA_R0071, 139.0, , , , , 
CCNA_R0072, 157.0, , , , , 
CCNA_R0073, 157.0, , , , 100:1:0.044586, 
CCNA_R0074, 124.0, , , , , 
CCNA_R0075, 121.0, , , , , 
CCNA_R0076, 177.0, , , , , 
CCNA_R0077, 236.0, , , , , 
CCNA_R0078, 175.0, , 500:3:0.152778, , , 
CCNA_R0079, 237.0, , , , , 
CCNA_R0080, 174.0, , , , , 
CCNA_R0081, 164.0, , 700:3:0.173913, , , 
CCNA_R0082, 140.0, , , , , 
CCNA_R0083, 216.0, , , , , 
CCNA_R0084, 2894.0, , , , , 
CCNA_R0085, 143.0, , , , , 
CCNA_R0086, 178.0, , , , , 
CCNA_R0087, 1577.0, , , , , 
CCNA_R0088, 190.0, , , , , 
CCNA_R0089, 177.0, , , , , 
CCNA_R0090, 188.0, , , , , 
CCNA_R0091, 177.0, , , , , 
CCNA_R0092, 219.0, , , , , 
CCNA_R0094, 201.0, , , , , 
CCNA_R0095, 148.0, , , , , 
CCNA_R0097, 85.0, , , , , 
CCNA_R0098, 199.0, , , , , 
CCNA_R0100, 182.0, , , , , 
CCNA_R0101, 179.0, , , , , 
CCNA_R0102, 96.0, , 300:3:0.171429, 600:3:0.0930233;600:1:0.0697674, 300:3:0.28;300:3:0.239583;300:3:0.123711, 
CCNA_R0103, 145.0, , , , , 400:1:0.0419162
CCNA_R0104, 105.0, , , , , 
CCNA_R0105, 250.0, , , , , 
CCNA_R0106, 175.0, , , , , 400:1:0.0384615
CCNA_R0107, 108.0, , , , , 
CCNA_R0108, 170.0, , , , , 
CCNA_R0110, 765.0, , , , , 
CCNA_R0111, 451.0, , , , , 
CCNA_R0112, 354.0, , , , , 
CCNA_R0113, 92.0, , , , , 
CCNA_R0115, 76.0, , , , , 
CCNA_R0116, 294.0, 400:3:0.183824, , , , 
CCNA_R0117, 986.0, , , , 300:1:0.0180723, 
CCNA_R0118, 120.0, , , , , 
CCNA_R0119, 99.0, , , , , 400:1:0.0422535
CCNA_R0120, 131.0, , , , , 
CCNA_R0121, 165.0, , , , , 
CCNA_R0122, 214.0, , , , , 
CCNA_R0123, 119.0, , , , , 
CCNA_R0124, 776.0, , , , , 
CCNA_R0125, 149.0, , , , , 
CCNA_R0126, 227.0, , , , , 
CCNA_R0127, 155.0, , , , , 
CCNA_R0128, 136.0, , , , , 
CCNA_R0129, 72.0, , , , 400:3:0.118812, 400:3:0.0909091;400:1:0.045977
CCNA_R0130, 186.0, , , , , 
CCNA_R0132, 133.0, , , , , 
CCNA_R0133, 159.0, , , , , 
CCNA_R0134, 76.0, , , , , 
CCNA_R0135, 168.0, , , 500:3:0.0886076, 500:1:0.0652174, 500:3:0.079646
CCNA_R0138, 157.0, 300:1:0.0526316;400:1:0.0394737, 800:3:0.142857, , , 600:3:0.108108
CCNA_R0140, 151.0, , , , , 
CCNA_R0141, 100.0, , , , , 
CCNA_R0142, 258.0, , , , , 
CCNA_R0143, 122.0, , , , , 
CCNA_R0144, 95.0, , , , , 
CCNA_R0145, 422.0, , , , , 
CCNA_R0147, 102.0, , 300:3:0.12, , , 400:3:0.16875
CCNA_R0148, 98.0, , , , , 
CCNA_R0149, 72.0, , , , , 
CCNA_R0150, 149.0, , , , , 
CCNA_R0152, 128.0, , , , , 
CCNA_R0153, 86.0, , , , , 
CCNA_R0154, 114.0, , , , , 
CCNA_R0157, 131.0, , , , , 
CCNA_R0158, 49.0, , 300:3:0.615385;300:3:0.571429, 500:3:0.380952;500:3:0.368421;500:3:0.470588, 300:3:0.166667, 
CCNA_R0159, 504.0, , , , , 
CCNA_R0160, 97.0, , , , , 400:1:0.076087
CCNA_R0161, 57.0, , 100:1:0.0306122, , , 
CCNA_R0162, 117.0, , , , , 
CCNA_R0163, 303.0, , , , , 
CCNA_R0164, 494.0, , , , , 
CCNA_R0165, 233.0, , , , , 
CCNA_R0166, 96.0, , 600:3:0.162162, , 300:3:0.193548;400:3:0.183099;200:3:0.205479;300:3:0.0864198, 400:3:0.243243;300:3:0.223684
CCNA_R0168, 354.0, , , , , 
CCNA_R0170, 186.0, , , , 300:3:0.215278;400:3:0.212766, 400:1:0.0522388
CCNA_R0171, 243.0, , 500:3:0.174603, , 300:3:0.0958084, 400:3:0.0863309
CCNA_R0172, 169.0, , , , , 
CCNA_R0173, 61.0, , , , , 
CCNA_R0174, 353.0, , , , , 
CCNA_R0175, 139.0, , , , , 
CCNA_R0176, 64.0, , , , , 
CCNA_R0177, 232.0, , 500:3:0.140351, , 300:3:0.15, 500:3:0.160584;500:3:0.10687
CCNA_R0178, 149.0, , , , , 
CCNA_R0179, 96.0, , , , , 
CCNA_R0180, 188.0, , , , , 
CCNA_R0181, 98.0, , 300:3:0.340426, , 300:3:0.219512;300:3:0.253968;300:3:0.148438, 400:1:0.0608696
CCNA_R0182, 148.0, , , , , 400:1:0.0487805
CCNA_R0183, 258.0, , , , , 
CCNA_R0184, 128.0, , , , , 
CCNA_R0185, 352.0, , , , , 
CCNA_R0186, 81.0, , , , , 
CCNA_R0187, 79.0, , , , , 
CCNA_R0188, 295.0, , , , , 
CCNA_R0190, 671.0, , , , , 
CCNA_R0192, 88.0, 100:1:0.00769231;300:1:0.0173913, , , , 
CCNA_R0193, 197.0, , , , 300:3:0.15873, 400:3:0.130719;300:1:0.0292398;400:3:0.0892857;300:3:0.131034;400:3:0.0902778
CCNA_R0195, 229.0, , , , , 
CCNA_R0196, 111.0, 100:1:0.0254777, , , , 
CCNA_R0198, 182.0, , , , 100:1:0.0294118, 
CCNA_R0199, 206.0, , , , , 
