Identifier, Size, 0F1, 0F2, 0F3, 0F4, 0F5
FFJ24_RS15430, 516.3, , , , , 
FFJ24_RS15435, 531.3, , , , , 
FFJ24_RS15440, 2102.3, , , , 600:3:0.0789474:0.16129, 
FFJ24_RS15445, 609.3, , , , , 
FFJ24_RS15450, 628.3, , , , , 
FFJ24_RS15455, 696.3, , , , , 
FFJ24_RS15460, 521.3, , , , , 
FFJ24_RS15465, 698.0, 200:2:0.971429:1, , , , 
FFJ24_RS15470, 454.0, , , , , 
FFJ24_RS15475, 682.7, , , , , 
FFJ24_RS15480, 631.3, , , , , 
FFJ24_RS15485, 679.3, , , , , 
FFJ24_RS15490, 596.3, , , , , 
FFJ24_RS15495, 765.3, , , , , 500:1:0.00636943:0.176471
FFJ24_RS15500, 1459.0, , , , , 
FFJ24_RS15505, 2011.3, , 300:1:0:0.179104, , , 
FFJ24_RS15510, 1055.0, , , , , 
FFJ24_RS15515, 1611.7, 400:2:0.991453:0.991453, , , , 
FFJ24_RS15520, 465.3, , , , , 
FFJ24_RS15525, 524.0, , , , , 
FFJ24_RS15530, 1630.3, , , , , 
FFJ24_RS15535, 495.3, , , , , 
FFJ24_RS15540, 564.0, , , , , 
FFJ24_RS15545, 1358.0, , , , , 
FFJ24_RS15550, 470.0, , , , , 
FFJ24_RS15555, 723.0, , , , , 
FFJ24_RS15560, 849.0, , , , , 
FFJ24_RS15565, 533.0, , , , , 
FFJ24_RS15570, 556.3, , , , , 
FFJ24_RS15575, 360.7, , , , , 
FFJ24_RS15580, 2126.3, , , , , 
FFJ24_RS15585, 482.0, , , , 800:3:0.121212:0.121212, 
FFJ24_RS15590, 702.7, , , , , 
FFJ24_RS15595, 324.3, , , , , 
FFJ24_RS15600, 683.7, , , , , 
FFJ24_RS15605, 964.3, , , , , 
FFJ24_RS15610, 596.7, , , , , 
FFJ24_RS15615, 1137.7, , , , , 
FFJ24_RS15620, 473.0, , , , , 
FFJ24_RS15625, 435.0, , , , , 
FFJ24_RS15630, 642.7, , , , , 
FFJ24_RS15635, 733.7, , , , , 
FFJ24_RS15640, 979.0, , , , , 
FFJ24_RS15645, 693.3, , , , , 
FFJ24_RS15650, 927.7, , , , , 
FFJ24_RS15655, 853.0, , , , , 
FFJ24_RS15660, 606.7, , , , , 
FFJ24_RS15665, 461.3, , , , , 
FFJ24_RS15670, 317.0, , , , , 
FFJ24_RS15675, 927.7, , , , , 
FFJ24_RS15680, 1029.3, , , , , 
FFJ24_RS15685, 2039.0, , 300:3:0.064:0.324324, , , 
FFJ24_RS15690, 849.7, , , , , 
FFJ24_RS15695, 2393.0, , , , , 
FFJ24_RS15700, 2419.0, , , , , 
FFJ24_RS15705, 1177.3, , , , , 
FFJ24_RS15710, 662.3, , , , , 
FFJ24_RS15715, 1373.0, , , , , 
FFJ24_RS15720, 1098.0, , , , , 
FFJ24_RS15725, 371.7, , , , , 
FFJ24_RS15730, 1415.7, , 600:1:0.0588235:0.170213;300:1:0.0816327:0.222222;600:1:0.05:0.157895, , , 
FFJ24_RS15735, 1895.3, , , , , 
FFJ24_RS15740, 727.3, , , , , 
FFJ24_RS15745, 649.7, , , , , 
FFJ24_RS15750, 852.7, , , , , 
FFJ24_RS15755, 549.0, , , , , 
FFJ24_RS15760, 910.7, , , , , 
FFJ24_RS15765, 2374.0, , 300:2:0.941423:0.941423, , , 
FFJ24_RS15770, 760.0, , , , , 
FFJ24_RS15775, 560.7, , , , , 
FFJ24_RS15780, 1382.0, , , , , 
FFJ24_RS15785, 992.3, , , , , 
FFJ24_RS15790, 855.0, , , , , 
FFJ24_RS15795, 398.3, , , , , 
FFJ24_RS15800, 1184.3, , , , , 
FFJ24_RS15805, 591.7, , , , , 
FFJ24_RS15810, 1067.0, , , , , 
FFJ24_RS15815, 712.0, , , , , 
FFJ24_RS15820, 698.3, , , , , 
FFJ24_RS15825, 700.3, , , , , 
FFJ24_RS15830, 874.0, , , , , 
FFJ24_RS15835, 523.0, , , , , 
FFJ24_RS15840, 987.7, , , , , 
FFJ24_RS15845, 1113.3, , , , , 
FFJ24_RS15850, 301.0, , , , , 
FFJ24_RS15855, 236.0, , , , , 
FFJ24_RS15865, 894.7, , , , , 
FFJ24_RS15870, 571.3, , , , , 
FFJ24_RS15875, 407.0, , , , , 
FFJ24_RS15880, 740.3, , , , , 
FFJ24_RS15885, 1105.0, , , , , 
FFJ24_RS15890, 350.0, , , , , 
FFJ24_RS15895, 575.3, , , , , 
FFJ24_RS15900, 1742.0, , , , , 
FFJ24_RS15905, 684.7, , , , , 
FFJ24_RS15910, 643.0, , , , , 
FFJ24_RS15915, 304.7, , , , , 
FFJ24_RS15920, 957.3, , , , , 
FFJ24_RS15925, 385.7, , , , , 
FFJ24_RS15930, 795.3, , , , , 
FFJ24_RS15935, 906.0, , , , , 
FFJ24_RS15940, 3459.7, , 300:3:0.807018:0.807018, , 400:3:0.725806:0.762295, 
FFJ24_RS15945, 402.0, , , , , 
FFJ24_RS15950, 1624.7, , , , , 
FFJ24_RS15955, 282.0, , , , , 
FFJ24_RS15960, 1988.7, , , , , 
FFJ24_RS15965, 889.3, , , , , 
FFJ24_RS15970, 394.3, , , , , 
FFJ24_RS15975, 501.0, , , , , 
FFJ24_RS15980, 768.7, , , , , 
FFJ24_RS15985, 439.7, , , , , 
FFJ24_RS15990, 594.3, , , , , 
FFJ24_RS15995, 869.3, , , , , 
FFJ24_RS16000, 1084.0, , , , , 
FFJ24_RS16005, 663.3, , , , , 
FFJ24_RS16010, 794.0, , , , , 
FFJ24_RS16015, 899.0, , , , , 
FFJ24_RS16020, 1081.3, , , , , 
FFJ24_RS16025, 2679.0, , , , , 
FFJ24_RS16030, 1015.3, , , , , 
FFJ24_RS16035, 499.0, , , , , 
FFJ24_RS16040, 1479.0, , , , , 
FFJ24_RS16045, 702.0, , , , , 
FFJ24_RS16050, 442.3, , , , , 
FFJ24_RS16055, 703.7, , , , , 
FFJ24_RS16060, 1586.7, , , , , 
FFJ24_RS16065, 373.7, , , , , 
FFJ24_RS16070, 1021.7, , , , , 
FFJ24_RS16075, 541.0, , , , , 
FFJ24_RS16080, 1358.3, , , , , 
FFJ24_RS16085, 921.0, , , , , 
FFJ24_RS16090, 1016.3, , , , , 
FFJ24_RS16095, 2101.7, , , , , 
FFJ24_RS16100, 1209.0, , , , , 
FFJ24_RS16105, 1301.3, , , , , 
FFJ24_RS16110, 2754.7, , , , , 
FFJ24_RS16115, 1033.3, , , , , 
FFJ24_RS16120, 1060.7, , , , , 
FFJ24_RS16125, 515.7, , , , , 
FFJ24_RS16130, 1377.0, , , , , 
FFJ24_RS16135, 2688.0, , 200:3:0.086758:0.222222, , , 
FFJ24_RS16140, 1044.7, , , , , 
FFJ24_RS16145, 684.0, , , , , 
FFJ24_RS16150, 568.3, , , , , 
FFJ24_RS16155, 719.0, , , , , 
FFJ24_RS16160, 729.3, , , , , 
FFJ24_RS16165, 497.7, , , , , 
FFJ24_RS16170, 1491.0, , , , , 
FFJ24_RS16175, 484.0, , , , , 
FFJ24_RS16180, 1766.7, , , , , 
FFJ24_RS16185, 1102.7, , , , , 
FFJ24_RS16190, 400.7, , , , , 
FFJ24_RS16195, 387.7, , , , , 
FFJ24_RS16200, 871.7, , , , , 
FFJ24_RS16205, 551.3, , , , , 
FFJ24_RS16210, 559.0, , , , , 
FFJ24_RS16215, 999.7, , , , , 
FFJ24_RS16220, 3233.0, , 300:3:0.081761:0.393258, , , 
FFJ24_RS16225, 1559.7, , , , , 
FFJ24_RS16230, 798.0, , , , 300:3:0.779661:0.779661, 
FFJ24_RS16235, 665.0, , , , , 
FFJ24_RS16240, 205.7, , , , , 
FFJ24_RS16245, 790.3, , , , , 
FFJ24_RS16250, 1720.0, , , , , 
FFJ24_RS16255, 536.3, , , , , 
FFJ24_RS16260, 477.3, , , , , 
FFJ24_RS16265, 545.7, , , , , 
FFJ24_RS16270, 668.0, , , , , 
FFJ24_RS16275, 501.7, , , , , 
FFJ24_RS16285, 467.0, , , , , 
FFJ24_RS16290, 578.0, , , , , 
FFJ24_RS16295, 1337.3, , , , , 
FFJ24_RS16300, 242.7, , , , , 
FFJ24_RS16305, 1762.7, , , , , 
FFJ24_RS16310, 264.3, , , , , 
FFJ24_RS16315, 338.7, , , , , 
FFJ24_RS16320, 648.0, , , , , 
FFJ24_RS16325, 290.3, 400:2:0.987342:0.987342, , , , 
FFJ24_RS16330, 1266.3, , , , , 
FFJ24_RS16335, 1085.7, , , , , 
FFJ24_RS16340, 1053.0, , , , , 
FFJ24_RS16345, 1721.0, , , , , 
FFJ24_RS16350, 1377.3, , , , 700:3:0.65625:0.65625, 
FFJ24_RS16355, 533.3, , , , , 
FFJ24_RS16360, 859.3, , , , , 
FFJ24_RS16365, 1250.7, , , , , 
FFJ24_RS16370, 2715.0, , , , , 
FFJ24_RS16375, 1007.3, , , , , 
FFJ24_RS16380, 600.0, , , , , 
FFJ24_RS16385, 1023.7, , , , , 
FFJ24_RS16390, 1120.3, , , , , 
FFJ24_RS16395, 852.0, 300:1:0.025:0.133333, , , , 
FFJ24_RS16400, 1261.3, , , , , 
FFJ24_RS16405, 2418.7, , , , , 
FFJ24_RS16410, 660.3, , , , , 
FFJ24_RS16415, 673.0, , , , , 
FFJ24_RS16420, 528.0, , , , , 
FFJ24_RS16425, 1050.7, 300:1:0.0113636:0.1875, , , , 
FFJ24_RS16430, 1029.7, , , , , 
FFJ24_RS16435, 977.7, , , , , 
FFJ24_RS16440, 958.0, , , , , 
FFJ24_RS16445, 913.3, , , , , 
FFJ24_RS16450, 1276.3, , , , , 
FFJ24_RS16455, 1595.7, , , , , 
FFJ24_RS16460, 1068.7, , , , , 
FFJ24_RS16465, 2890.3, 300:1:0.0190476:0.12, , , 600:3:0.0444444:0.257143, 
FFJ24_RS16470, 1017.0, , , , , 
FFJ24_RS16475, 606.3, , , , , 
FFJ24_RS16480, 397.0, , , , , 
FFJ24_RS16485, 176.0, , , , , 
FFJ24_RS16490, 444.0, , , , , 
FFJ24_RS16495, 809.0, , , , , 
FFJ24_RS16500, 587.3, , , , , 
FFJ24_RS16505, 1259.7, , , , , 
FFJ24_RS16510, 275.7, , , , , 
FFJ24_RS16515, 799.7, , , , , 
FFJ24_RS16520, 556.7, , , , , 
FFJ24_RS16525, 1417.7, , , , , 
FFJ24_RS16530, 501.3, , , , , 
FFJ24_RS16535, 1393.0, , , , , 
FFJ24_RS16540, 582.3, , , , , 
FFJ24_RS16545, 424.3, , , , , 
FFJ24_RS16550, 363.7, , , , , 
FFJ24_RS16555, 1270.3, , , , 500:3:0.871795:0.871795, 
FFJ24_RS16560, 1166.0, , , , , 
FFJ24_RS16565, 341.0, , , , , 
FFJ24_RS16570, 566.3, , , , , 
FFJ24_RS16575, 1162.3, , , , , 
FFJ24_RS16580, 954.7, , , , 800:3:0.130435:0.130435, 
FFJ24_RS16585, 923.3, , , , , 
FFJ24_RS16590, 1075.3, , , , , 
FFJ24_RS16595, 385.3, , , , , 
FFJ24_RS16600, 542.0, , , , , 
FFJ24_RS16605, 341.0, , , , , 
FFJ24_RS16610, 879.3, , , , , 
FFJ24_RS16615, 706.3, , , , , 
FFJ24_RS16620, 589.0, 300:1:0.0333333:0.157895, , , 200:2:0.979592:1, 
FFJ24_RS16625, 540.7, , , , , 
FFJ24_RS16630, 1029.0, , , , , 
FFJ24_RS16635, 473.0, , , , , 
FFJ24_RS16640, 229.0, , , , 600:3:0.0925926:0.148148, 
FFJ24_RS16645, 219.3, , , , , 
FFJ24_RS16650, 912.7, , , , , 
FFJ24_RS16655, 412.7, , , , 200:1:0.03125:0.375, 
FFJ24_RS16660, 566.0, , , , , 
FFJ24_RS16665, 787.3, , , , , 
FFJ24_RS16670, 1175.7, , , , , 
FFJ24_RS16675, 864.7, , , , , 
FFJ24_RS16680, 1339.7, , , , , 
FFJ24_RS16685, 1072.0, , , , , 
FFJ24_RS16690, 335.7, , , , , 
FFJ24_RS16695, 755.7, , , , , 
FFJ24_RS16700, 371.0, , , , , 
FFJ24_RS16705, 1103.7, , , , , 
FFJ24_RS16710, 485.7, , , , , 
FFJ24_RS16715, 1645.7, , , , , 
FFJ24_RS16720, 1167.0, , , , , 
FFJ24_RS16725, 582.3, , , , , 
FFJ24_RS16730, 783.0, , , , , 
FFJ24_RS16735, 570.3, , , , , 
FFJ24_RS16740, 639.0, , , , , 
FFJ24_RS16745, 607.3, , , , , 
FFJ24_RS16750, 598.0, , , , , 
FFJ24_RS16755, 222.3, , , , , 
FFJ24_RS16760, 306.7, , , , , 
FFJ24_RS16765, 698.3, , , , , 
FFJ24_RS16770, 912.7, , , , , 
FFJ24_RS16775, 537.3, , , , , 
FFJ24_RS16780, 884.0, , , , , 
FFJ24_RS16785, 621.3, , , , , 
FFJ24_RS16790, 2401.0, , 500:1:0.0373134:0.142857, , , 
FFJ24_RS16795, 1407.0, , , , , 
FFJ24_RS16800, 482.0, , , , , 
FFJ24_RS16805, 3950.0, , , , 300:1:0:0.163265, 
FFJ24_RS16810, 1802.0, , , , , 
FFJ24_RS16815, 790.7, , , , , 
FFJ24_RS16820, 289.0, , , , , 
FFJ24_RS16825, 346.3, , , , , 
FFJ24_RS16830, 1576.0, , 600:1:0.0536913:0.168831, , , 
FFJ24_RS16835, 1131.7, , , , , 
FFJ24_RS16840, 1136.0, , , , , 
FFJ24_RS16845, 540.3, , , , , 
FFJ24_RS16850, 1350.0, , , , , 
FFJ24_RS16855, 2637.3, , , , , 
FFJ24_RS16860, 1117.3, , , , , 
FFJ24_RS16865, 2321.3, , , , , 
FFJ24_RS16870, 501.0, , , , , 
FFJ24_RS16875, 684.0, , , , , 
FFJ24_RS16880, 178.0, , , , , 
FFJ24_RS16885, 692.7, , , , , 
FFJ24_RS16890, 673.7, , , , , 
FFJ24_RS16895, 659.3, , , , , 
FFJ24_RS16900, 788.7, , , , , 
FFJ24_RS16905, 387.3, , , , , 
FFJ24_RS16910, 1799.7, , , , , 
FFJ24_RS16915, 915.3, , , , , 
FFJ24_RS16920, 938.0, , , , , 
FFJ24_RS16925, 342.0, , , , , 
FFJ24_RS16930, 846.3, , , , , 
FFJ24_RS16935, 1130.0, , , , 800:3:0.208333:0.208333, 
FFJ24_RS16940, 307.0, , , , , 
FFJ24_RS16945, 430.3, , , , , 
FFJ24_RS16950, 842.3, , , , , 
FFJ24_RS16955, 414.7, , , , , 
FFJ24_RS16960, 632.0, , , , , 
FFJ24_RS16965, 1542.0, , , , , 
FFJ24_RS16970, 1194.0, , , , , 
FFJ24_RS16975, 1853.0, , , , , 
FFJ24_RS16980, 632.0, , , , , 
FFJ24_RS16985, 854.0, , , , , 
FFJ24_RS16990, 831.3, , , , , 
FFJ24_RS16995, 1439.3, , , , , 
FFJ24_RS17000, 2593.0, , , , 600:1:0.0192308:0.115385, 
FFJ24_RS17005, 538.0, , , , , 
FFJ24_RS17010, 756.3, , 700:3:0.0860215:0.166667;700:3:0.0967742:0.148148, , , 
FFJ24_RS17015, 1912.0, , , , , 
FFJ24_RS17020, 2036.0, , , , , 
FFJ24_RS17025, 897.3, , , , , 
FFJ24_RS17030, 1313.0, , , , , 
FFJ24_RS17035, 2611.0, , , , , 
FFJ24_RS17040, 1027.3, , , , , 
FFJ24_RS17045, 961.7, , , , , 
FFJ24_RS17050, 228.0, 300:1:0.00806452:0.125, , , , 
FFJ24_RS17055, 761.7, , , , , 
FFJ24_RS17060, 2420.3, , , , , 
FFJ24_RS17065, 887.7, , , , , 
FFJ24_RS17070, 253.7, , , , , 
FFJ24_RS17075, 2434.3, , , , , 
FFJ24_RS17080, 1079.3, , , , , 
FFJ24_RS17085, 1588.3, , , , , 
FFJ24_RS17090, 285.7, , , , , 
FFJ24_RS17095, 191.3, , , , , 
FFJ24_RS17100, 205.7, , , , , 
FFJ24_RS17105, 847.7, , , , , 
FFJ24_RS17110, 1157.0, , 200:3:0.89313:0.958333, , 600:1:0:0.136364, 
FFJ24_RS17115, 372.0, , , , , 
FFJ24_RS17120, 874.3, , , , , 
FFJ24_RS17125, 1138.3, , , , , 
FFJ24_RS17130, 1124.0, , , , , 
FFJ24_RS17135, 535.0, , , , , 
FFJ24_RS17140, 611.3, , 300:1:0.0588235:0.25, , , 
FFJ24_RS17145, 2263.3, , , , , 
FFJ24_RS17150, 1867.7, , , , , 
FFJ24_RS17155, 404.0, , , , , 
FFJ24_RS17160, 1158.0, , , , , 
FFJ24_RS17165, 1978.0, , , , , 
FFJ24_RS17170, 1529.7, , , , , 
FFJ24_RS17175, 388.7, , , , , 
FFJ24_RS17180, 520.7, , , , , 
FFJ24_RS17185, 468.3, , , , , 
FFJ24_RS17190, 1045.3, , , , , 
FFJ24_RS17195, 643.0, , , , , 
FFJ24_RS17200, 1599.7, , , , , 
FFJ24_RS17205, 640.0, , , , , 
FFJ24_RS17210, 908.0, , , , , 
FFJ24_RS17215, 1028.7, , , , , 
FFJ24_RS17220, 1003.3, , , , , 
FFJ24_RS17225, 984.7, , , , , 
FFJ24_RS17230, 577.7, , , , , 
FFJ24_RS17235, 825.3, , , , , 
FFJ24_RS17240, 396.7, , , , , 
FFJ24_RS17245, 991.7, , , , , 
FFJ24_RS17250, 201.0, , , , , 
FFJ24_RS17255, 363.3, , , , , 
FFJ24_RS17260, 1384.3, , , , , 
FFJ24_RS17265, 312.7, , , , , 
FFJ24_RS17270, 517.7, , , , , 
FFJ24_RS17275, 1336.3, , , , , 
FFJ24_RS17280, 378.3, , , , , 
FFJ24_RS17285, 1307.3, , 300:3:0.0497512:0.327731, , , 
FFJ24_RS17290, 981.0, , , , , 
FFJ24_RS17295, 478.0, , , , , 
FFJ24_RS17300, 334.0, , , , , 
FFJ24_RS17305, 931.7, , , , , 
FFJ24_RS17310, 217.3, , , , , 
FFJ24_RS17315, 412.7, , , , , 
FFJ24_RS17320, 710.3, 300:1:0.03125:0.142857, , , , 600:1:0.0136054:0.217391
FFJ24_RS17325, 415.3, , , , , 
FFJ24_RS17330, 391.3, , , , , 
FFJ24_RS17335, 372.0, , , , , 
FFJ24_RS17340, 515.7, , , , , 
FFJ24_RS17345, 545.7, , , , , 
FFJ24_RS17350, 957.3, , , , , 
FFJ24_RS17355, 433.7, , , , , 
FFJ24_RS17360, 814.7, , , , , 
FFJ24_RS17365, 248.7, , , , , 
FFJ24_RS17370, 1313.3, , , , , 
FFJ24_RS17375, 816.7, , , , , 
FFJ24_RS17380, 846.7, , , , , 
FFJ24_RS17385, 1590.0, , , , , 
FFJ24_RS17390, 379.7, , , , , 
FFJ24_RS17395, 1036.3, 300:1:0.0149254:0.214286, , , , 
FFJ24_RS17400, 1458.7, , , , , 
FFJ24_RS17405, 507.3, , , , , 
FFJ24_RS17410, 2453.0, , , , , 
FFJ24_RS17415, 500.0, , , , , 
FFJ24_RS17420, 870.0, , , , 100:2:0.98:0.98, 
FFJ24_RS17425, 538.3, , , , , 
FFJ24_RS17430, 400.0, , , , , 
FFJ24_RS17435, 362.0, , , , , 
FFJ24_RS17440, 95.0, , , , , 
FFJ24_RS17445, 245.3, , , , , 
FFJ24_RS17450, 623.7, , , , , 
FFJ24_RS17455, 1035.3, 800:3:0.116279:0.116279, , , 800:3:0.129032:0.129032;700:1:0.0322581:0.152778;700:3:0.0967742:0.173913, 600:3:0.1125:0.164557
FFJ24_RS17460, 440.0, , , , , 
FFJ24_RS17465, 146.0, , , , , 
FFJ24_RS17470, 411.7, , , , , 
FFJ24_RS17475, 275.0, , , , , 
FFJ24_RS17480, 444.7, , , , 200:2:0.96:0.971698, 
FFJ24_RS17485, 410.0, , , , , 
FFJ24_RS17490, 208.7, , , , , 
FFJ24_RS17495, 447.3, , , , , 
FFJ24_RS17500, 259.0, , , , , 
FFJ24_RS17505, 282.0, , , , , 
FFJ24_RS17510, 218.3, , , , , 
FFJ24_RS17515, 239.7, , , , , 
FFJ24_RS17520, 366.7, , , , , 
FFJ24_RS17525, 656.3, , , , , 
FFJ24_RS17530, 289.7, , , , , 
FFJ24_RS17535, 212.7, , , , , 
FFJ24_RS17540, 646.3, , , , , 
FFJ24_RS17545, 227.7, , , , , 
FFJ24_RS17550, 494.3, , , , , 
FFJ24_RS17555, 575.3, , , , , 
FFJ24_RS17560, 1094.0, , 400:3:0.0629371:0.4, , , 
FFJ24_RS17565, 305.3, , , , , 
FFJ24_RS17570, 728.0, , , , , 
FFJ24_RS17575, 475.0, , , , , 
FFJ24_RS17580, 1096.7, , 200:1:0.0575916:0.246575;300:1:0.0153061:0.15493, , , 
FFJ24_RS17585, 555.0, , , , , 
FFJ24_RS17590, 1158.3, , , , , 
FFJ24_RS17600, 392.0, , , , , 
FFJ24_RS17605, 164.3, , , , , 
FFJ24_RS17610, 327.7, , , , , 
FFJ24_RS17615, 296.7, , , , , 
FFJ24_RS17620, 341.7, , , , , 
FFJ24_RS17625, 1751.0, , , , , 
FFJ24_RS17630, 385.7, , , , , 300:1:0:0.392157
FFJ24_RS17635, 414.7, , , , , 
FFJ24_RS17640, 464.7, , , , , 
FFJ24_RS17645, 830.0, , , , , 
FFJ24_RS17650, 1173.0, , , , , 
FFJ24_RS17655, 2463.3, , , , , 
FFJ24_RS17660, 251.7, , , , 600:1:0:0.157895, 
FFJ24_RS17665, 2323.0, , , , , 
FFJ24_RS17670, 414.0, , , , , 
FFJ24_RS17675, 203.7, , , , , 
FFJ24_RS17680, 587.7, , , , , 
FFJ24_RS17685, 419.0, , , , , 
FFJ24_RS17690, 1671.0, , , , , 
FFJ24_RS17695, 646.3, , , , , 
FFJ24_RS17700, 384.0, , , , , 
FFJ24_RS17705, 1180.3, , 200:2:1:1, , , 
FFJ24_RS17710, 633.7, , , , , 
FFJ24_RS17715, 5151.0, , , , , 
FFJ24_RS17720, 446.0, , , , , 
FFJ24_RS17725, 367.7, , , , , 
FFJ24_RS17730, 1301.7, , , , , 
FFJ24_RS17735, 1135.0, , , , , 
FFJ24_RS17740, 574.7, , , , , 
FFJ24_RS17745, 858.0, , , , , 
FFJ24_RS17750, 772.0, , , , , 
FFJ24_RS17755, 568.0, , , , , 
FFJ24_RS17760, 1258.0, , , , , 
FFJ24_RS17765, 366.0, , , , , 
FFJ24_RS17770, 548.7, , , , , 
FFJ24_RS17775, 482.3, , , , , 
FFJ24_RS17780, 1422.7, , , , , 
FFJ24_RS17785, 1376.0, , , , , 
FFJ24_RS17790, 1548.3, , , , , 
FFJ24_RS17795, 671.3, , , , , 
FFJ24_RS17800, 660.0, , , , , 
FFJ24_RS17805, 883.3, , , , , 
FFJ24_RS17810, 595.7, , , , , 
FFJ24_RS17815, 2190.3, , , , , 
FFJ24_RS17820, 792.7, , , , , 
FFJ24_RS17825, 642.0, , , , , 
FFJ24_RS17830, 1919.7, , , , , 
FFJ24_RS17835, 969.3, , , , , 
FFJ24_RS17840, 1410.0, , , , , 
FFJ24_RS17845, 1172.3, , , , , 
FFJ24_RS17850, 1198.3, , , , 500:3:0.58:0.614815, 
FFJ24_RS17855, 2534.7, , , , , 
FFJ24_RS17860, 2401.0, , , , , 
FFJ24_RS17865, 619.0, , , , , 
FFJ24_RS17870, 1759.3, , 300:1:0:0.207792, , , 
FFJ24_RS17875, 1129.7, , , , , 
FFJ24_RS17880, 387.7, , , , , 
FFJ24_RS17885, 458.7, , , , , 
FFJ24_RS17890, 252.3, , , , , 
FFJ24_RS17895, 177.0, , , , , 
FFJ24_RS17900, 647.0, , , , , 
FFJ24_RS17905, 943.7, , , , , 
FFJ24_RS17910, 620.7, , , , , 
FFJ24_RS17920, 348.0, , , , , 
FFJ24_RS17925, 421.0, , , , , 
FFJ24_RS17930, 326.3, , , , , 
FFJ24_RS17935, 394.3, , 400:3:0.105263:0.171429;300:3:0.134615:0.268293;700:1:0.0326087:0.119048;500:3:0.11828:0.2;600:1:0.0454545:0.205128;400:3:0.0777778:0.225;300:1:0.09375:0.242424;500:1:0.0918367:0.181818, , 600:1:0.0909091:0.181818, 500:1:0.0526316:0.214286
FFJ24_RS17940, 2046.7, , , , , 
FFJ24_RS17945, 1398.7, , , , , 
FFJ24_RS17950, 358.3, , , , , 
FFJ24_RS17955, 1209.7, , , , , 
FFJ24_RS17960, 778.0, , , , , 
FFJ24_RS17965, 598.7, , , , 700:1:0.0416667:0.16129, 
FFJ24_RS17970, 812.3, , , , , 
FFJ24_RS17975, 402.3, , , , , 
FFJ24_RS17980, 825.7, 700:3:0.148936:0.191489, 600:3:0.147059:0.181818, , 700:1:0.0754717:0.182796;700:3:0.0789474:0.128205;600:3:0.138889:0.162162;700:3:0.125:0.176471;800:3:0.185185:0.185185;700:1:0.05:0.142857;200:3:0.155556:0.242424, 700:3:0.142857:0.142857;700:3:0.206897:0.206897
FFJ24_RS17985, 133.0, 700:3:0.166667:0.166667;700:3:0.185185:0.192771, 700:3:0.236641:0.236641;700:3:0.189394:0.189394;700:3:0.242424:0.242424;800:3:0.217054:0.217054;700:3:0.171875:0.185714;700:3:0.175573:0.175573;700:3:0.183206:0.183206;700:3:0.257143:0.257143;700:3:0.335714:0.335714;700:3:0.306569:0.306569, , 700:3:0.152542:0.152542;700:3:0.192308:0.192308;700:3:0.235294:0.235294;700:3:0.16:0.16;700:3:0.24:0.24;700:3:0.265306:0.265306;700:3:0.285714:0.285714;200:3:0.2:0.209524;600:3:0.18:0.192308;800:3:0.12:0.12;700:3:0.176471:0.176471;200:3:0.254902:0.254902;700:3:0.132075:0.132075;700:3:0.307692:0.307692;700:3:0.358491:0.358491;700:3:0.375:0.375, 700:3:0.227642:0.227642;700:3:0.191667:0.191667;700:3:0.15625:0.15625;700:3:0.272:0.272;600:3:0.370079:0.370079;700:3:0.265625:0.265625
FFJ24_RS17990, 174.0, , , , 700:3:0.178571:0.178571, 
FFJ24_RS17995, 677.3, , , , , 
FFJ24_RS18000, 1775.7, , , , , 
FFJ24_RS18005, 1453.3, , , , , 
FFJ24_RS18010, 753.0, , , , , 
FFJ24_RS18015, 530.0, , , , , 
FFJ24_RS18020, 720.3, , , , , 
FFJ24_RS18025, 784.0, , , , , 
FFJ24_RS18030, 631.7, , , , , 
FFJ24_RS18035, 213.7, , , , , 
FFJ24_RS18040, 222.0, , , , , 
FFJ24_RS18045, 2702.7, , , , , 
FFJ24_RS18050, 337.7, , , , 100:2:1:1, 600:3:0.549451:0.549451
FFJ24_RS18055, 474.0, , , , , 
FFJ24_RS18060, 521.0, , , , , 
FFJ24_RS18065, 637.3, , , , , 
FFJ24_RS18070, 385.3, , , , , 
FFJ24_RS18075, 1043.0, , , , , 
FFJ24_RS18080, 2310.0, , , , 600:3:0.09375:0.260163, 
FFJ24_RS18085, 1108.7, , , , , 
FFJ24_RS18090, 1340.3, , , , , 
FFJ24_RS18095, 781.0, , , , , 
FFJ24_RS18100, 1141.3, , , , , 
FFJ24_RS18105, 700.0, , , , , 
FFJ24_RS18110, 464.3, , , , , 
FFJ24_RS18115, 451.3, , , , , 
FFJ24_RS18120, 1503.0, , , , , 
FFJ24_RS18125, 382.0, , , , , 
FFJ24_RS18130, 1006.0, , , , , 
FFJ24_RS18135, 1963.3, , , , , 
FFJ24_RS18140, 447.0, , , , , 
FFJ24_RS18145, 789.7, , , , , 
FFJ24_RS18150, 1123.0, 300:1:0.00990099:0.172414, , , , 
FFJ24_RS18155, 1458.0, , 600:1:0.0124224:0.208955, , , 
FFJ24_RS18160, 1339.7, , , , , 
FFJ24_RS18165, 1476.3, , , , , 
FFJ24_RS18170, 461.3, , , , , 
FFJ24_RS18175, 1534.0, , , , , 
FFJ24_RS18180, 933.7, , , , , 
FFJ24_RS18185, 2407.7, , , , , 
FFJ24_RS18190, 1031.3, , , , , 
FFJ24_RS18195, 753.0, , 200:2:0.990291:1, , , 
FFJ24_RS18200, 413.3, , , , , 
