Identifier, Size, 2C1, 2C2, 2C3, 2C4, 2C5
CCNA_02619, 717.7, 400:1:0.0444444:0.12963;600:3:0.121951:0.2, 500:1:0.0666667:0.133333;700:3:0.259259:0.259259, , , 300:1:0:0.172414
CCNA_02620, 293.0, 800:3:0.153846:0.153846;400:3:0.114286:0.28;700:3:0.114286:0.16, 500:3:0.130435:0.157895, , 500:3:0.0967742:0.146341;800:3:0.16129:0.16129;300:1:0.125:0.25, 300:1:0:0.25;300:1:0.2:0.388889;400:1:0:0.176471
CCNA_02621, 787.3, , , , , 
CCNA_02622, 1502.3, , , , , 
CCNA_02623, 1177.7, , , , , 
CCNA_02624, 998.0, , , , , 400:1:0:0.166667
CCNA_02625, 663.0, , , , , 
CCNA_02626, 801.0, , , , , 
CCNA_02627, 1079.7, , , , , 700:3:0.151515:0.151515
CCNA_02628, 774.0, , 500:3:0.0441176:0.138462;500:1:0.019802:0.125, , , 
CCNA_02629, 1059.7, , 500:1:0.0298507:0.134615, , 100:3:0.162162:0.230769, 400:1:0.142857:0.205882
CCNA_02630, 379.3, , 500:1:0:0.137931, , , 
CCNA_02631, 230.3, , , , , 700:3:0.157895:0.157895
CCNA_02632, 570.3, , , , , 
CCNA_02633, 1823.7, 700:1:0.0380952:0.125;700:1:0.0505051:0.210526;800:3:0.0789474:0.142857;500:3:0.203252:0.203252;500:3:0.112903:0.160494;500:3:0.100775:0.147727, 300:3:0.208333:0.208333;300:3:0.107143:0.263158;300:1:0.0588235:0.157895;400:1:0:0.136364;300:1:0:0.136364;500:3:0.122222:0.266667;500:3:0.1:0.255319;500:3:0.0930233:0.2;500:3:0.0705882:0.25;500:3:0.0823529:0.243902;500:3:0.116279:0.195122;500:3:0.0804598:0.227273;500:3:0.091954:0.204545;500:3:0.0470588:0.136364, 400:3:0.0973451:0.161417, 500:3:0.163462:0.191667;500:3:0.17757:0.17757;500:3:0.16:0.16;500:3:0.15:0.15;500:3:0.15534:0.15534;500:3:0.180952:0.180952;500:3:0.152381:0.152381;500:3:0.160377:0.160377;500:3:0.145631:0.145631, 100:1:0.157895:0.245;100:1:0.116279:0.206522;400:3:0.238095:0.238095;400:3:0.181818:0.181818;400:3:0.0869565:0.178571;400:3:0.12:0.175439
CCNA_02634, 796.0, , , , , 
CCNA_02635, 964.3, , 300:3:0.0806452:0.1875, 400:3:0.128713:0.219512, , 
CCNA_02636, 297.7, , , , , 
CCNA_02637, 861.7, , , , , 
CCNA_02638, 1336.0, , , , 700:1:0.0337079:0.179487, 
CCNA_02639, 1068.0, , , , , 
CCNA_02640, 831.3, , , , , 700:3:0.142857:0.142857
CCNA_02641, 1018.3, , , , , 
CCNA_02642, 1066.3, , , , 600:1:0.0266667:0.134615, 
CCNA_02643, 1308.3, , 500:1:0.0526316:0.129032, , , 
CCNA_02644, 325.3, , , , , 
CCNA_02645, 685.0, 300:3:0.174419:0.280488;400:1:0.0568182:0.214286, 300:3:0.14:0.172414, , 500:3:0.0987654:0.213333, 
CCNA_02646, 453.0, , , , , 
CCNA_02647, 770.0, , , , , 
CCNA_02648, 789.7, , , , , 
CCNA_02649, 457.7, , , , , 
CCNA_02650, 548.0, , , , , 700:3:0.15:0.15
CCNA_02651, 746.3, , 200:1:0.0574713:0.231788, , , 
CCNA_02652, 1242.3, , , , , 
CCNA_02653, 732.3, , , , , 
CCNA_02654, 381.3, , , , , 
CCNA_02655, 468.7, , , , , 
CCNA_02656, 601.7, 100:3:0.144928:0.252632, 500:3:0.150685:0.150685, , , 400:1:0.027027:0.206349
CCNA_02657, 454.7, , , , , 
CCNA_02658, 702.0, , , , , 
CCNA_02659, 342.3, , , , , 
CCNA_02660, 503.3, , , , , 
CCNA_02661, 2174.7, , , , , 
CCNA_02662, 1284.3, , , , , 
CCNA_02663, 429.3, , , , , 
CCNA_02664, 411.7, , , , , 400:1:0.0434783:0.142857
CCNA_02665, 927.0, , , , , 400:1:0:0.125;700:3:0.115385:0.115385
CCNA_02666, 254.0, , , , , 
CCNA_02667, 337.0, , , , , 
CCNA_02668, 462.7, , , , , 
CCNA_02669, 979.3, , , , , 700:3:0.15:0.15
CCNA_02670, 1193.0, 200:3:0.113095:0.244898, , 400:3:0.105263:0.172414;600:1:0.0322581:0.147541, , 
CCNA_02671, 225.7, , , , , 
CCNA_02672, 449.7, , , , , 
CCNA_02673, 2293.3, 300:3:0.112782:0.192308, 500:3:0.0192308:0.113924;500:1:0.0190476:0.123457, , , 
CCNA_02674, 408.3, , , , , 
CCNA_02675, 272.7, , , , , 
CCNA_02676, 764.0, , 500:1:0.0215054:0.137255, , , 
CCNA_02677, 534.0, , , , , 
CCNA_02678, 640.3, , , , , 
CCNA_02679, 641.3, , , , , 
CCNA_02680, 794.0, , , , , 
CCNA_02681, 1076.0, , , , , 
CCNA_02682, 577.7, , , , , 
CCNA_02683, 1085.0, , , , , 
CCNA_02684, 813.7, , , , , 
CCNA_02685, 295.7, , , , , 
CCNA_02686, 1046.7, , , , , 
CCNA_02687, 995.0, , 100:3:0.155172:0.220339, , , 
CCNA_02688, 807.3, 500:3:0.101695:0.181818, 700:3:0.244444:0.244444;300:1:0:0.2, , 500:3:0.101695:0.242424, 
CCNA_02689, 497.3, , , , , 
CCNA_02690, 908.0, , , , , 
CCNA_02691, 518.7, , , , , 400:1:0:0.129032
CCNA_02692, 611.7, , 700:3:0.137931:0.137931, , , 
CCNA_02693, 1573.3, 300:3:0.147368:0.19, 500:3:0.159091:0.19214;500:1:0.0128205:0.137255;500:1:0.0232558:0.145455;500:3:0.0465116:0.117647, , 500:3:0.14:0.210526;500:3:0.111111:0.162162, 400:1:0:0.125;400:3:0.148936:0.206349;500:3:0.173913:0.173913
CCNA_02694, 826.0, , , , , 
CCNA_02695, 263.0, , , , , 700:3:0.15:0.15
CCNA_02696, 1011.0, 500:1:0.0151515:0.152778, , , 300:1:0.0190476:0.2;500:1:0.0560748:0.174603, 
CCNA_02697, 306.3, , , , , 
CCNA_02698, 731.3, , , , , 
CCNA_02699, 953.7, , , , , 700:3:0.130435:0.130435
CCNA_02700, 834.3, 500:1:0.0263158:0.130435;400:3:0.136364:0.194444, 700:3:0.2:0.2;300:3:0.133333:0.25;200:3:0.263158:0.263158;300:3:0.16:0.228571;300:3:0.0921053:0.189349, , , 
CCNA_02701, 1740.3, , 300:3:0.148936:0.232432, 200:1:0.0070922:0.121212, , 300:3:0.138889:0.234568;400:3:0.111111:0.195122
CCNA_02702, 1068.0, , , , , 400:1:0:0.214286
CCNA_02703, 356.0, , , , , 400:1:0:0.147059
CCNA_02704, 1787.3, , , , , 
CCNA_02705, 260.3, , , , , 
CCNA_02708, 417.7, , , , , 
CCNA_02709, 395.0, , , , , 
CCNA_02710, 584.0, , , , , 
CCNA_02711, 376.7, , , , , 
CCNA_02712, 752.3, , , , , 
CCNA_02713, 864.0, , 600:3:0.137931:0.137931, 400:3:0.0932203:0.163793, 500:1:0.0206186:0.159292, 400:3:0.12:0.147059;400:3:0.136364:0.233333;400:3:0.0526316:0.192308
CCNA_02714, 1464.0, , , , , 
CCNA_02715, 1632.3, , , , , 
CCNA_02716, 856.0, , , , , 
CCNA_02717, 527.0, , , , , 
CCNA_02718, 537.7, , , , , 700:3:0.171429:0.171429
CCNA_02719, 514.0, , , , , 
CCNA_02720, 809.7, , , , , 
CCNA_02721, 2275.0, , , , , 
CCNA_02722, 789.0, 500:1:0:0.145833;500:1:0.0294118:0.136364;500:1:0:0.232558;500:1:0.0344828:0.230769;500:3:0.0714286:0.222222;700:3:0.142857:0.259259;500:1:0.0666667:0.310345, 500:1:0.0357143:0.176471;500:3:0.0392157:0.294118;500:1:0.04:0.204819;500:3:0.0566038:0.25;500:3:0.0384615:0.1875;500:1:0.037037:0.25;500:3:0.0925926:0.375;500:3:0.156863:0.214286;500:3:0.14:0.357143;400:3:0.106383:0.2;500:3:0.0851064:0.214286, 400:3:0.0675676:0.160714;400:3:0.108108:0.169811;400:3:0.147541:0.226415;400:3:0.0645161:0.169811;400:3:0.148148:0.176471;400:3:0.211538:0.22449;400:3:0.162791:0.178571;400:3:0.214286:0.258621;400:3:0.186047:0.186047;100:3:0.214286:0.326531;400:3:0.142857:0.155172, 500:1:0.0714286:0.16129;500:1:0.0377358:0.178571;500:1:0.0408163:0.159091;500:3:0.18:0.25;400:3:0.125:0.25;300:3:0.12766:0.2;400:3:0.148936:0.205128;400:3:0.104167:0.230769;400:3:0.183673:0.25, 400:1:0:0.181818;500:1:0:0.166667;400:1:0:0.304348;300:1:0:0.307692;300:1:0:0.384615;400:1:0:0.230769;300:1:0:0.28;300:1:0:0.333333;300:1:0:0.2;400:1:0.05:0.266667
CCNA_02723, 475.3, , , , , 
CCNA_02724, 708.0, , , , , 
CCNA_02725, 1361.3, , , , , 400:1:0.0357143:0.142857
CCNA_02726, 504.0, , , , , 
CCNA_02727, 578.0, , , , , 
CCNA_02728, 328.3, , , , , 
CCNA_02729, 1533.0, , , , , 
CCNA_02730, 498.0, , , , , 
CCNA_02731, 609.0, , 100:3:0.197183:0.254545, , , 600:3:0.222222:0.222222
CCNA_02732, 263.3, , , , , 700:3:0.125:0.125
CCNA_02733, 589.0, , , , , 
CCNA_02734, 695.0, , , , , 
CCNA_02735, 539.3, , 700:3:0.145455:0.145455;500:1:0.0545455:0.179487, , , 700:3:0.121212:0.121212
CCNA_02736, 457.7, , , , , 
CCNA_02737, 412.3, , , , , 
CCNA_02738, 604.3, , , , , 
CCNA_02739, 752.0, , , , , 
CCNA_02740, 426.3, , , , , 
CCNA_02741, 622.3, , , , , 
CCNA_02742, 917.0, 300:3:0.148148:0.223776;400:3:0.0823529:0.236111, 100:3:0.145631:0.265734, 400:3:0.12987:0.202703, 400:3:0.114035:0.284483;500:1:0.0416667:0.154589;500:3:0.0932203:0.201878, 
CCNA_02743, 1891.7, 500:1:0.0238095:0.125, 500:3:0.0909091:0.162162;500:3:0.14:0.14;500:3:0.102041:0.153333, 400:3:0.0506329:0.148148;400:3:0.0657895:0.156522, 500:3:0.146667:0.171875;500:1:0.0375:0.126761, 400:1:0.047619:0.176471;400:1:0.04:0.133333;500:1:0.0416667:0.149254;500:1:0.0740741:0.166667;400:1:0.0769231:0.186992
CCNA_02744, 624.7, , , , , 
CCNA_02745, 547.3, , , , , 400:1:0.0192308:0.135135
CCNA_02746, 748.7, , , , , 
CCNA_02747, 712.0, , , , , 
CCNA_02748, 222.3, , , , , 
CCNA_02749, 388.0, 400:3:0.0740741:0.180328, 400:3:0.137255:0.19403;100:3:0.204082:0.280702;600:3:0.183673:0.183673;300:3:0.1875:0.192308;100:3:0.148936:0.27451;400:3:0.170213:0.25;300:3:0.130435:0.153846;100:3:0.156863:0.235955, , , 
CCNA_02750, 482.7, , , , , 
CCNA_02751, 811.0, , 700:3:0.125:0.125, , , 400:1:0:0.2
CCNA_02752, 1654.3, , , , , 
CCNA_02753, 1937.7, 300:1:0.0909091:0.195876;500:1:0.0520833:0.152778;700:1:0.046875:0.148936, 500:1:0.0517241:0.184466;200:3:0.141026:0.216495, , 800:3:0.178571:0.178571, 600:3:0.2:0.2
CCNA_02754, 1082.3, , , , , 400:1:0.0212766:0.137931
CCNA_02755, 404.0, , , , , 
CCNA_02756, 664.0, , , , , 
CCNA_02757, 595.0, , , , , 
CCNA_02758, 347.7, , , , , 
CCNA_02759, 729.7, , , , , 
CCNA_02760, 258.7, , , , , 
CCNA_02761, 170.0, , , , , 
CCNA_02762, 589.7, 500:3:0.307692:0.6;600:3:0.230769:0.6;500:3:0.307692:0.4;500:3:0.176471:0.230769;400:3:0.352941:0.428571, 300:3:0.111111:0.333333, 400:3:0.230769:0.285714;400:3:0.230769:0.277778;400:3:0.416667:0.416667, 700:3:0.25:0.25;500:3:0.1875:0.1875;500:3:0.5:0.5, 
CCNA_02763, 1045.3, , , , , 
CCNA_02764, 234.0, , , , , 
CCNA_02765, 289.0, , , , , 
CCNA_02766, 219.0, , , , , 
CCNA_02767, 926.0, , , , , 400:1:0:0.115385
CCNA_02768, 725.7, 100:3:0.0794702:0.193878;300:1:0.0680272:0.189189, 100:3:0.142857:0.19375, , , 
CCNA_02769, 569.3, , , , , 
CCNA_02770, 1006.7, , 700:3:0.142857:0.142857, , , 400:1:0.0192308:0.129032
CCNA_02771, 205.3, , , , , 
CCNA_02772, 673.7, , , , , 
CCNA_02773, 584.3, , , , , 
CCNA_02774, 452.0, , , , , 
CCNA_02775, 238.7, , , , , 
CCNA_02776, 1171.3, , , , , 
CCNA_02777, 151.7, , , , , 
CCNA_02778, 186.0, , , , , 
CCNA_02779, 1132.7, 500:3:0.0869565:0.192982;500:3:0.0724638:0.2;400:3:0.0909091:0.180328;500:3:0.0757576:0.163934;500:3:0.0819672:0.174603;500:3:0.0967742:0.193548;500:3:0.114754:0.237288, 500:3:0.125:0.152778;500:3:0.137931:0.137931;500:3:0.133333:0.148649;500:3:0.116667:0.146667;500:3:0.137931:0.178082;500:3:0.137931:0.180556;500:3:0.133333:0.2;700:3:0.205882:0.205882;500:3:0.148936:0.148936;500:3:0.122807:0.122807, 400:3:0.0783133:0.133333;400:3:0.0920245:0.133333;400:3:0.0967742:0.170732;400:3:0.12766:0.177215, 500:3:0.151163:0.151163, 600:3:0.138889:0.138889;600:3:0.142857:0.142857;300:1:0.075:0.153846
CCNA_02780, 694.3, , , , , 
CCNA_02781, 454.3, , , , , 
CCNA_02782, 467.7, , 400:1:0:0.796178, , , 
CCNA_02783, 1153.7, , , , , 
CCNA_02784, 603.0, , , , , 
CCNA_02785, 697.7, , , , , 
CCNA_02786, 536.3, , , , , 
CCNA_02787, 394.7, , , , , 
CCNA_02788, 251.3, , , , , 
CCNA_02789, 254.0, , , , , 
CCNA_02790, 425.7, , , , , 
CCNA_02791, 798.3, , , , , 
CCNA_02792, 2359.0, , , , , 500:1:0.0714286:0.125;400:3:0.111111:0.2;400:3:0.1:0.12987;500:1:0.0689655:0.141176
CCNA_02793, 1865.3, , 200:3:0.11828:0.195122, , , 
CCNA_02794, 1279.0, , , , , 
CCNA_02795, 545.3, , 100:1:0.0769231:0.207547, , 300:1:0.0561798:0.2, 200:1:0:0.254902
CCNA_02796, 201.7, , , , , 
CCNA_02797, 154.3, , , , , 
CCNA_02798, 585.0, , , , , 
CCNA_02800, 469.3, , , , , 
CCNA_02801, 790.7, , , , , 
CCNA_02802, 238.7, , , , , 
CCNA_02804, 244.3, 500:1:0.0689655:0.229885;500:1:0.0677966:0.277108, 500:1:0.0645161:0.242798, 400:3:0.125:0.234234;400:3:0.146341:0.230769, 500:3:0.109756:0.204545, 400:3:0.105263:0.208333;400:3:0.105263:0.32
CCNA_02805, 357.3, , , , , 
CCNA_02806, 954.3, , , , , 
CCNA_02807, 898.7, 300:3:0.126437:0.190476, 500:3:0.103896:0.2, , , 
CCNA_02808, 327.3, , , , , 
CCNA_02809, 2381.0, , , , , 
CCNA_02810, 248.3, , , , , 
CCNA_02811, 1496.3, , , , , 
CCNA_02812, 319.3, , , , , 
CCNA_02813, 326.7, , , , , 
CCNA_02814, 747.3, , , , , 
CCNA_02815, 1433.0, , , , , 
CCNA_02816, 354.0, 500:1:0:0.2, , , 700:3:0.117647:0.206897;800:3:0.25:0.25, 400:1:0:0.25;400:1:0.0135135:0.137931
CCNA_02817, 256.3, , , , , 
CCNA_02818, 190.0, , , , , 
CCNA_02819, 127.0, , , , , 
CCNA_02820, 1410.3, , , , , 
CCNA_02821, 833.0, , , , , 
CCNA_02822, 633.7, , , , , 400:1:0.0701754:0.142857
CCNA_02823, 198.3, 500:3:0.0704225:0.170213, 100:3:0.148936:0.387097;300:3:0.108696:0.290323;500:1:0.0444444:0.15;500:1:0.02:0.145833;500:1:0.0294118:0.151515, , 500:3:0.139785:0.2;500:3:0.09:0.142857, 100:1:0.0508475:0.204545;400:3:0.0980392:0.185185;500:1:0.0576923:0.169935
CCNA_02824, 346.7, , , , , 
CCNA_02825, 301.3, , , , , 
CCNA_02826, 772.0, 500:3:0.104839:0.217391, 500:1:0.05:0.171123, , 500:3:0.105263:0.174312, 400:3:0.0833333:0.212121
CCNA_02827, 305.3, , , 700:3:0.153846:0.153846, , 100:1:0.115385:0.204545;700:3:0.2:0.2
CCNA_02828, 673.7, , , , , 
CCNA_02829, 857.7, , , , , 
CCNA_02830, 232.0, , , , , 
CCNA_02831, 505.7, , , , , 
CCNA_02832, 1059.7, , , , , 
CCNA_02833, 586.0, , , , , 
CCNA_02834, 767.0, , , , , 
CCNA_02835, 446.3, 500:1:0.025641:0.214286, 700:3:0.125:0.125;500:1:0.0909091:0.151515, , , 
CCNA_02836, 336.3, , 500:1:0.0212766:0.176471, , , 
CCNA_02837, 435.3, 500:3:0.115942:0.2;500:3:0.0833333:0.142857;600:1:0.0229885:0.151163;600:1:0.0344828:0.148148;500:1:0.0520833:0.207792;600:1:0.0990099:0.166667, 500:1:0.0357143:0.157895;700:3:0.105263:0.166667;500:3:0.232143:0.277778;500:3:0.0882353:0.181818;500:1:0.0441176:0.181818;500:3:0.0746269:0.136364;500:3:0.0909091:0.136364;500:1:0.0428571:0.173913;500:3:0.0833333:0.208333;500:3:0.0985915:0.130435;400:3:0.108108:0.133333, 400:3:0.0987654:0.207407, 500:3:0.131148:0.195652;500:1:0.057971:0.182927, 400:1:0:0.157895;700:3:0.130435:0.130435;400:3:0.115385:0.352941;600:3:0.153846:0.176471;600:1:0:0.133333;400:3:0.153846:0.190476;400:3:0.148148:0.15;500:1:0.0384615:0.166667;400:3:0.12:0.174603;500:1:0.0454545:0.145161;400:1:0:0.136364;600:3:0.1:0.182692
CCNA_02838, 405.7, , , , , 
CCNA_02839, 2231.0, , , 700:3:0.136364:0.136364, 700:1:0.0365854:0.12;700:1:0.0340909:0.166667, 400:1:0.0714286:0.1875
CCNA_02840, 667.3, , , , , 
CCNA_02841, 266.0, , 400:1:0.03125:0.166667, , , 400:1:0:0.166667
CCNA_02842, 1037.0, , , , , 
CCNA_02843, 241.0, , , , , 
CCNA_02844, 205.0, , , , , 
CCNA_02845, 607.3, , 500:3:0.0652174:0.566802;500:3:0.8:0.8, , 500:3:0.174194:0.638655, 400:3:0.0555556:0.484848;400:3:0.820513:0.820513;500:3:0.0416667:0.718085
CCNA_02846, 1288.0, 500:1:0.0531915:0.142857;300:3:0.09375:0.205128, 100:3:0.168675:0.237288, , 600:1:0.0666667:0.142857, 300:1:0.0857143:0.205128
CCNA_02847, 333.3, , , , , 
CCNA_02848, 1532.3, , 300:3:0.192308:0.258065, , 700:3:0.196721:0.196721, 400:1:0.047619:0.184211
CCNA_02849, 368.7, , , , , 
CCNA_02850, 908.7, , , , , 400:1:0.0333333:0.131579
CCNA_02851, 511.0, , , , , 
CCNA_02852, 1120.0, , 100:3:0.135802:0.226891;100:1:0.0493827:0.213675, , , 
CCNA_02853, 1128.7, 500:3:0.104478:0.163636, 100:3:0.205128:0.245283;500:3:0.142857:0.163636, , , 300:3:0.333333:0.333333;400:3:0.227273:0.227273;500:3:0.190476:0.190476;500:3:0.136364:0.136364;700:3:0.173913:0.173913;700:3:0.137931:0.137931
CCNA_02854, 515.3, , , , , 
CCNA_02855, 333.0, , , , , 
CCNA_02856, 469.0, , 300:1:0.1:0.280702, , , 
CCNA_02858, 988.0, , , , , 
CCNA_02859, 356.3, , , , , 
CCNA_02860, 797.3, , , 600:3:0.103448:0.210526, 600:1:0.0481928:0.1875;600:1:0.0126582:0.176471;500:1:0.0283019:0.141026, 600:1:0.0869565:0.15493
CCNA_02861, 1839.3, , 500:1:0:0.135135, 400:1:0.0434783:0.222222;200:1:0.00793651:0.125, 400:3:0.138462:0.181818, 300:1:0.08:0.4
CCNA_02862, 956.0, , , , , 400:1:0:0.125;300:1:0:0.166667
CCNA_02863, 462.0, 100:3:0.245283:0.483871;300:1:0.0983607:0.197368, 400:1:0.0491803:0.266667, , 300:1:0.013986:0.153153, 400:3:0.25:0.25
CCNA_02864, 455.3, , , , , 700:3:0.157895:0.157895;700:3:0.12:0.12
CCNA_02865, 561.7, 600:3:0.0833333:0.166667, 700:3:0.162162:0.162162;700:3:0.129032:0.129032;700:3:0.172414:0.172414;600:3:0.137931:0.137931;600:3:0.222222:0.222222;300:1:0.0344828:0.133333;300:1:0.0689655:0.152542, , 700:3:0.0843373:0.15493, 400:1:0.0909091:0.166667;400:1:0:0.136364
CCNA_02866, 392.0, , , , , 
CCNA_02867, 362.0, , 200:2:0.943182:0.943182;500:1:0:0.142857, 400:3:0.0571429:0.210526, , 
CCNA_02868, 127.7, , , , , 
CCNA_02869, 298.0, 300:3:0.147368:0.272727;700:3:0.076087:0.15;500:3:0.111111:0.181818;300:3:0.212766:0.333333;300:3:0.152174:0.283333;300:3:0.186813:0.278689;300:3:0.133333:0.238095;500:3:0.229167:0.229167, 200:3:0.153846:0.153846;700:3:0.142857:0.151515;500:3:0.282609:0.282609;700:3:0.111111:0.111111;300:3:0.290909:0.290909;300:3:0.339286:0.339286;500:3:0.259259:0.259259;500:3:0.145455:0.2;300:3:0.181818:0.233333;700:3:0.140351:0.140351;500:3:0.1:0.15625;300:3:0.166667:0.214286, 700:3:0.142857:0.142857, 100:3:0.253012:0.307692, 300:3:0.2:0.277778;300:1:0.2:0.2
CCNA_02870, 324.3, , , , , 
CCNA_02871, 282.3, , , , , 
CCNA_02872, 1009.0, , 100:1:0.0945946:0.198276, 100:1:0.0288462:0.184211, , 600:3:0.214286:0.214286;100:1:0.0384615:0.1875
CCNA_02873, 369.3, , , 200:1:0.0147059:0.125, , 
CCNA_02874, 289.0, , , , , 
CCNA_02875, 293.3, , , , , 
CCNA_02876, 303.7, , , , , 
CCNA_02877, 976.0, 500:1:0.0744681:0.165289, 400:3:0.0853659:0.166667;400:3:0.1:0.18;300:3:0.0808081:0.224138, , 500:3:0.181034:0.193878, 400:3:0.214286:0.214286
CCNA_02878, 192.0, , 400:1:0.0208333:0.214286, , 300:1:0:0.2, 
CCNA_02879, 171.7, 400:3:0.150943:0.216667, 100:1:0.0135135:0.15;200:1:0.0722892:0.473684;300:3:0.0985915:0.375;300:1:0.0769231:0.384615;400:1:0.0491803:0.333333;400:1:0.0689655:0.181818;400:1:0.0535714:0.153846;400:3:0.1:0.236842, , , 100:1:0.0909091:0.245902
CCNA_02880, 1346.7, , , , , 400:1:0:0.142857
CCNA_02881, 1201.7, 700:3:0.122449:0.333333, 500:1:0:0.136364, , , 
CCNA_02882, 314.0, , , , , 
CCNA_02883, 1331.3, , , , , 400:1:0:0.125
CCNA_02884, 659.0, , , , , 
CCNA_02885, 550.3, , , , , 
CCNA_02886, 398.0, , , , , 
CCNA_02887, 706.3, , 700:3:0.150943:0.150943, , , 300:1:0.0357143:0.170455;100:1:0.0357143:0.242105
CCNA_02888, 917.3, , , , , 600:3:0.333333:0.333333;400:1:0:0.125
CCNA_02889, 472.3, , , , , 
CCNA_02891, 1419.7, , 400:1:0.078125:0.142857, , , 100:3:0.238095:0.238095
CCNA_02892, 283.3, , , , , 
CCNA_02893, 1374.0, , , , , 200:1:0.0344828:0.18408
CCNA_02894, 977.3, , , , , 
CCNA_02895, 2552.3, , , , , 
CCNA_02896, 1235.3, 700:3:0.102362:0.162791, 300:3:0.186047:0.327869, 400:3:0.166667:0.166667;400:3:0.145161:0.145161, , 700:3:0.166667:0.166667;700:3:0.166667:0.166667;500:3:0.2:0.2
CCNA_02897, 815.0, , , , 800:3:0.145038:0.222222, 
CCNA_02898, 1247.3, , , , , 
CCNA_02899, 1157.0, , , , , 
CCNA_02900, 1077.0, , , , , 
CCNA_02901, 1213.3, , , , , 
CCNA_02902, 1709.0, , , , , 
CCNA_02903, 1022.7, , , , , 
CCNA_02904, 657.3, , , , , 
CCNA_02905, 380.0, , , , , 
CCNA_02906, 913.7, , , , , 
CCNA_02907, 689.3, , , , , 
CCNA_02908, 634.0, 500:1:0.0201342:0.148936;300:3:0.131579:0.219178;300:3:0.102564:0.22973, 300:3:0.147541:0.208791, , , 400:3:0.217391:0.217391;500:3:0.272727:0.272727
CCNA_02909, 1102.3, , , , , 
CCNA_02910, 2285.3, , , , 500:3:0.205556:0.494624, 
CCNA_02912, 646.0, , , , , 
CCNA_02913, 412.0, , , , , 
CCNA_02914, 1342.3, , 500:1:0.05:0.129032, , , 700:3:0.136364:0.136364
CCNA_02915, 1024.3, 800:3:0.173333:0.173333, , , , 400:1:0:0.151515;400:1:0:0.125;400:1:0:0.133333;300:1:0:0.15625
CCNA_02916, 563.0, , , , , 
CCNA_02917, 756.0, 500:3:0.123596:0.2, 300:3:0.0930233:0.236842;300:1:0.030303:0.2;300:3:0.142857:0.254902, , , 500:1:0:0.15942;300:1:0.0833333:0.189655
CCNA_02918, 659.7, , , , , 
CCNA_02919, 821.7, 300:1:0.0555556:0.2, , , , 
CCNA_02920, 1565.7, , , , , 
CCNA_02921, 1216.7, 600:1:0.0535714:0.152174;400:3:0.165138:0.26087;500:1:0.0555556:0.15, 300:3:0.111111:0.307692;300:1:0:0.241379;400:1:0:0.173913;400:1:0:0.135135;300:1:0.0909091:0.209302;300:1:0.0909091:0.205882;300:3:0.0666667:0.323529;300:1:0.0416667:0.116279;300:1:0:0.1875, , , 300:3:0.176471:0.333333;500:1:0.0588235:0.145161;500:1:0:0.2
CCNA_02922, 204.7, , , , , 
CCNA_02923, 2414.7, 500:3:0.0641026:0.148148, 500:1:0.0657895:0.307692;500:3:0.0625:0.307692;500:1:0.0365854:0.222222;500:3:0.0632911:0.296296;500:1:0.025:0.222222;500:3:0.0875:0.214286;500:3:0.0375:0.25;500:3:0.0555556:0.137931;500:1:0.0277778:0.172414, , 500:3:0.123506:0.188119, 400:3:0.102564:0.208333;400:3:0.128205:0.164384;400:3:0.1:0.153846;400:3:0.128205:0.153846;400:3:0.146341:0.167785
CCNA_02924, 310.7, , 300:3:0.118182:0.277778, , , 
CCNA_02925, 973.3, , 300:3:0.110169:0.269231;400:3:0.134454:0.269231;300:3:0.0862069:0.15625;400:1:0.0813008:0.155172, , , 400:1:0.0689655:0.1875;400:1:0.0689655:0.17284
CCNA_02926, 233.3, , , , , 
CCNA_02927, 640.3, , , , , 
CCNA_02929, 869.7, , , 200:1:0.0629371:0.214286, , 
CCNA_02930, 464.0, 600:1:0.0703125:0.155172;300:1:0.075188:0.162162;300:3:0.115108:0.172414;300:3:0.168919:0.241379, 400:1:0.0246914:0.139535, , , 700:3:0.15625:0.15625;300:3:0.222222:0.222222;300:3:0.216216:0.220339
CCNA_02931, 288.3, , , , , 400:1:0.075:0.157895
CCNA_02933, 1378.3, , , , , 
CCNA_02934, 620.0, , , , , 
CCNA_02935, 1709.3, 300:1:0.0816327:0.166667, , , , 400:1:0:0.25;700:3:0.157895:0.157895
CCNA_02936, 498.3, , , , , 
CCNA_02937, 603.0, , , , , 
CCNA_02938, 416.3, , , , , 
CCNA_02939, 356.3, , , , , 
CCNA_02940, 1173.0, , , , , 
CCNA_02941, 462.3, , , 200:1:0:0.107143, , 400:1:0:0.138889
CCNA_02942, 971.3, , , , , 
CCNA_02944, 650.3, , , , , 
CCNA_02945, 1554.7, , , , , 600:3:0.142857:0.142857
CCNA_02946, 635.0, , , , , 
CCNA_02947, 702.7, , , , , 
CCNA_02948, 278.7, , , , , 
CCNA_02949, 578.7, , , , , 
CCNA_02950, 929.7, , , , , 
CCNA_02951, 530.0, , , , , 
CCNA_02952, 114.7, 500:3:0.2:0.2, , , , 700:3:0.142857:0.142857;700:3:0.15:0.15
CCNA_02953, 732.3, , , , , 
CCNA_02954, 722.7, , 400:1:0.0232558:0.15625, , , 400:1:0:0.166667;400:1:0:0.157895
CCNA_02955, 545.0, , , , , 
CCNA_02956, 388.7, , 500:1:0:0.180723, , , 
CCNA_02957, 315.3, , , , , 
