Identifier, Size, 0P1, 0P2, 0P3, 0P4, 0P5
FFI16_RS15420, 421.7, , , , 600:1:0.0595238:0.181818, 
FFI16_RS15425, 321.7, , , , , 
FFI16_RS15430, 759.7, , , , , 
FFI16_RS15435, 1059.0, , , , , 
FFI16_RS15440, 1028.7, , , , , 
FFI16_RS15445, 1122.7, , , 100:3:0.34375:0.34375, , 
FFI16_RS15450, 680.7, , , , , 
FFI16_RS15455, 192.7, , , , , 
FFI16_RS15460, 684.7, , , 300:1:0:0.176471, , 700:3:0.109589:0.147059;300:1:0.0757576:0.160714
FFI16_RS15465, 178.3, , , , , 
FFI16_RS15470, 692.3, , , , , 
FFI16_RS15475, 1422.3, , , , , 300:3:0.15625:0.346939
FFI16_RS15480, 152.3, , , , , 
FFI16_RS15485, 744.7, , , , , 
FFI16_RS15490, 444.3, , , , , 
FFI16_RS15495, 798.7, , , , , 
FFI16_RS15500, 447.3, , , , , 
FFI16_RS15505, 1160.0, 500:3:0.641026:0.756098, , , , 
FFI16_RS15510, 553.3, , , , , 
FFI16_RS15520, 432.7, , , , , 
FFI16_RS15525, 689.7, , , , , 
FFI16_RS15530, 889.0, , 400:1:0.0239044:0.148936, , , 
FFI16_RS15535, 609.7, 400:3:0.15942:0.257732;300:1:0.0434783:0.25, 100:3:0.1125:0.454545, 400:1:0.0535714:0.185185;500:1:0.0178571:0.185185;300:3:0.109091:0.428571;200:3:0.254545:0.3;300:3:0.12069:0.428571;500:1:0.0166667:0.2;600:1:0.0447761:0.3, 100:3:0.270833:0.47541, 100:3:0.167939:0.357143;100:3:0.186047:0.4;400:3:0.117647:0.208333
FFI16_RS15540, 1105.0, 500:3:0.5:0.5, , , , 
FFI16_RS15545, 610.3, , , , , 
FFI16_RS15550, 845.7, , , , , 
FFI16_RS15555, 2266.0, , , 100:3:0.794521:0.865979, , 
FFI16_RS15560, 943.3, , , , , 
FFI16_RS15565, 181.3, , , , , 
FFI16_RS15570, 139.0, , , , , 
FFI16_RS15575, 450.0, , , , , 
FFI16_RS15580, 1382.7, , , , , 
FFI16_RS15585, 586.0, 300:1:0.0588235:0.422222, 100:2:0.950413:1, , , 100:3:0.588235:0.72549;200:3:0.148936:0.348485;300:3:0.352941:0.352941
FFI16_RS15590, 359.3, , , , , 
FFI16_RS15595, 182.3, , , , , 
FFI16_RS15600, 348.7, , , , , 
FFI16_RS15605, 650.7, , , , , 500:3:0.0977778:0.230769
FFI16_RS15610, 921.3, , , , , 
FFI16_RS15615, 542.0, , , , , 
FFI16_RS15620, 1218.0, , , 100:3:0.170213:0.5;600:1:0.047619:0.25;300:1:0:0.181818;300:1:0.047619:0.272727, 100:3:0.159091:0.225;600:1:0.0178571:0.157895, 
FFI16_RS15625, 614.0, , , , 600:3:0.0447761:0.153846, 
FFI16_RS15630, 798.7, , , , , 
FFI16_RS15635, 1231.0, , , 600:1:0.0555556:0.166667;300:1:0.0816327:0.222222, 600:1:0.0294118:0.2, 
FFI16_RS15640, 1202.3, , , , , 
FFI16_RS15645, 1576.0, , , 500:1:0.0674157:0.184211, , 
FFI16_RS15650, 910.3, , , , , 
FFI16_RS15655, 693.0, 800:3:0.171429:0.171429;800:3:0.151515:0.151515, , , , 
FFI16_RS15660, 527.7, , , , , 
FFI16_RS15665, 683.3, , , 600:3:0.424242:0.424242, , 
FFI16_RS15670, 1502.0, , , , , 
FFI16_RS15675, 430.0, , , , , 
FFI16_RS15680, 259.7, , , , , 
FFI16_RS15685, 621.0, , , , , 
FFI16_RS15690, 415.7, , , , , 
FFI16_RS15695, 723.3, , , , , 
FFI16_RS15700, 414.0, , , , , 
FFI16_RS15705, 2747.0, , 500:1:0.0229885:0.135135, , 600:1:0.037037:0.166667;600:1:0.0416667:0.176471, 
FFI16_RS15710, 594.7, , , , , 200:3:0.113636:0.16
FFI16_RS15715, 628.3, , , 700:3:0.103448:0.25;500:1:0.108108:0.16, , 
FFI16_RS15720, 454.3, , , , , 
FFI16_RS15725, 351.7, , , , , 
FFI16_RS15730, 587.7, , , 100:3:0.0925926:0.238095;200:3:0.104167:0.25, , 
FFI16_RS15735, 825.3, , , , , 
FFI16_RS15740, 1216.7, , 200:2:0.920635:0.984127, , , 
FFI16_RS15745, 289.3, , , , , 
FFI16_RS15750, 221.0, , , , , 
FFI16_RS15755, 334.7, , , , , 
FFI16_RS15760, 894.7, , , , , 600:3:0.316832:0.659091
FFI16_RS15765, 495.3, , , , , 
FFI16_RS15770, 1044.7, , , , , 
FFI16_RS15775, 856.0, , , , , 
FFI16_RS15780, 1526.0, , , , , 
FFI16_RS15785, 779.3, , , , , 
FFI16_RS15790, 1271.7, , 400:1:0.0495868:0.193548, , , 
FFI16_RS15795, 1285.7, , , , , 
FFI16_RS15800, 1576.0, , , , , 
FFI16_RS15805, 441.3, , , , 600:1:0:0.136364, 
FFI16_RS15810, 650.0, , , , , 
FFI16_RS15815, 361.7, , , , , 
FFI16_RS15820, 774.3, 500:3:0.428571:0.428571, , , , 
FFI16_RS15825, 562.0, , , , , 
FFI16_RS15830, 535.7, , , , , 
FFI16_RS15835, 895.3, , , , , 
FFI16_RS15840, 401.0, , , , , 
FFI16_RS15845, 925.7, , , , 600:1:0.0350877:0.130435, 
FFI16_RS15850, 497.3, , 500:1:0.0127389:0.117647, 300:1:0.109375:0.181818, 600:1:0.0461538:0.375, 400:1:0.0629921:0.2;400:3:0.0866142:0.242424;400:1:0.0808824:0.15625
FFI16_RS15855, 3741.7, , , 500:3:0.288136:0.333333, 600:3:0.12:0.3, 400:3:0.424837:0.588235;200:3:0.285714:0.358974
FFI16_RS15860, 335.3, , , , , 
FFI16_RS15865, 845.0, , , , 600:3:0.0697674:0.15, 
FFI16_RS15870, 636.3, , 600:1:0.0126582:0.134615, , , 
FFI16_RS15875, 636.0, , , , , 
FFI16_RS15880, 635.7, , , , , 
FFI16_RS15885, 836.7, , , , 600:3:0.0625:0.230769, 
FFI16_RS15890, 850.3, , , , , 
FFI16_RS15895, 871.3, , 500:1:0.018018:0.153846, , , 
FFI16_RS15900, 595.3, , 700:1:0.0714286:0.136364, , 300:1:0:0.130435, 
FFI16_RS15905, 297.3, , , , , 
FFI16_RS15910, 724.3, , , , , 
FFI16_RS15915, 954.7, 800:3:0.129032:0.129032, , , , 
FFI16_RS15920, 987.3, , , , , 
FFI16_RS15925, 489.7, , , , 600:3:0.0410959:0.15, 
FFI16_RS15930, 502.7, , , , , 
FFI16_RS15940, 720.7, , 700:3:0.193548:0.193548;700:3:0.193548:0.193548;800:3:0.1875:0.1875;800:3:0.142857:0.142857;700:3:0.134615:0.134615, , , 800:3:0.134615:0.134615
FFI16_RS15945, 319.7, , , 500:3:0.264706:0.418605, , 
FFI16_RS15950, 251.0, , , , , 
FFI16_RS15955, 230.0, , , , , 
FFI16_RS15960, 892.3, , , , , 
FFI16_RS15965, 520.0, , , , , 
FFI16_RS15970, 1083.3, , , , , 
FFI16_RS15975, 901.3, , , , , 
FFI16_RS15980, 492.7, , , , , 
FFI16_RS15985, 596.0, , , , , 
FFI16_RS15990, 1354.3, , 500:1:0:0.136364;500:1:0.0153846:0.12, , , 
FFI16_RS15995, 1078.0, , , , , 
FFI16_RS16000, 1728.0, 500:3:0.439024:0.471429, , , , 300:1:0.0758621:0.2
FFI16_RS16005, 978.0, , , 300:1:0:0.142857, , 
FFI16_RS16010, 496.0, , , , , 
FFI16_RS16015, 342.0, , , , , 
FFI16_RS16020, 876.0, , , , , 
FFI16_RS16025, 1275.7, , 500:1:0.0543478:0.2, , , 600:1:0.0133333:0.137931;300:1:0.056338:0.170732
FFI16_RS16030, 1223.3, , , 500:3:0.0512821:0.45, , 
FFI16_RS16035, 379.7, , , , , 
FFI16_RS16040, 384.0, , , , , 
FFI16_RS16045, 147.0, , , , , 
FFI16_RS16050, 360.7, , , , , 
FFI16_RS16055, 480.0, , , 600:3:0.436364:0.436364, , 
FFI16_RS16060, 1040.7, , , , , 
FFI16_RS16065, 1035.3, , , , , 
FFI16_RS16075, 605.7, , , , 500:3:0.523077:0.523077, 
FFI16_RS16080, 630.0, , , 600:3:0.28:0.396825, , 
FFI16_RS16085, 1623.7, , , , , 
FFI16_RS16090, 840.3, , , , 600:1:0.0449438:0.25, 
FFI16_RS16095, 937.7, , , , , 
FFI16_RS16100, 426.7, , , , , 
FFI16_RS16105, 371.3, , , 100:3:0.298246:0.369863, , 100:3:0.76:0.76
FFI16_RS16115, 1927.7, , , , , 
FFI16_RS16120, 752.0, , , , 600:1:0.0405405:0.176471;600:3:0.105263:0.176471, 
FFI16_RS16125, 477.3, , , 500:3:0.272727:0.5, , 
FFI16_RS16130, 582.0, 800:3:0.222222:0.222222, 400:3:0.394161:0.558824, , 600:1:0:0.136364, 
FFI16_RS16135, 481.0, , , , , 
FFI16_RS16140, 926.0, , , , , 
FFI16_RS16145, 617.3, , , , , 
FFI16_RS16150, 863.3, , , , , 
FFI16_RS16155, 561.3, , 500:1:0.0769231:0.133333, , , 
FFI16_RS16160, 583.3, , , , , 
FFI16_RS16165, 964.7, , , , , 
FFI16_RS16170, 650.0, , , , , 
FFI16_RS16175, 704.0, , , , , 
FFI16_RS16180, 1399.0, , , , , 
FFI16_RS16185, 518.7, , , , , 
FFI16_RS16190, 781.3, , , , 600:3:0.0810811:0.236842, 
FFI16_RS16195, 786.3, , , , , 
FFI16_RS16200, 501.3, , 500:1:0.02:0.157895, , , 
FFI16_RS16205, 568.3, , , , , 
FFI16_RS16210, 1187.3, , , , , 
FFI16_RS16215, 1111.0, , , , , 
FFI16_RS16220, 687.0, , , , , 
FFI16_RS16225, 609.3, , , , , 
FFI16_RS16230, 1512.7, , , , , 
FFI16_RS16235, 878.7, , , , , 
FFI16_RS16240, 1001.7, , , , , 
FFI16_RS16245, 926.0, , , , , 
FFI16_RS16250, 818.7, , , , , 
FFI16_RS16255, 1056.0, , 100:3:0.125749:0.277778, , , 300:3:0.280303:0.305556;200:1:0.0526316:0.27027;300:1:0.0267857:0.151515;300:1:0.0151515:0.178571;300:1:0.0406504:0.206897
FFI16_RS16260, 1019.0, , , , , 
FFI16_RS16265, 814.7, , , , , 600:3:0.381679:0.6
FFI16_RS16270, 549.3, , , , , 
FFI16_RS16275, 482.0, , , , , 
FFI16_RS16280, 507.0, , , , , 
FFI16_RS16285, 1899.7, 800:3:0.137931:0.137931, , , , 
FFI16_RS16290, 1762.7, , , , , 
FFI16_RS16295, 459.0, , , , , 
FFI16_RS16300, 315.7, , , , , 
FFI16_RS16305, 1540.7, , , , , 
FFI16_RS16310, 217.0, , , , , 
FFI16_RS16315, 3017.0, , , , , 
FFI16_RS16320, 99.0, , , , , 
FFI16_RS16325, 165.0, , , , , 
FFI16_RS16330, 1639.0, , , , , 
FFI16_RS16340, 747.3, , , , , 600:1:0.0537634:0.14
FFI16_RS16345, 319.3, , , , 600:1:0.056338:0.25, 
FFI16_RS16350, 660.7, , , , , 
FFI16_RS16355, 498.0, , , 100:3:0.5:0.857143, , 
FFI16_RS16365, 1404.3, , , , 600:1:0:0.740741;600:1:0.0238095:0.269231;600:1:0.0277778:0.555556, 
FFI16_RS16370, 964.7, , , , , 
FFI16_RS16375, 309.0, , , 600:3:0.0909091:0.142857, , 500:1:0.0241935:0.125;600:3:0.0333333:0.119048
FFI16_RS16380, 511.3, , , , , 
FFI16_RS16385, 866.7, , , , , 
FFI16_RS16390, 998.0, , , , , 
FFI16_RS16395, 850.0, , , , , 
FFI16_RS16400, 376.3, , , , , 
FFI16_RS16405, 342.0, , , , , 
FFI16_RS16410, 612.7, , , , , 
FFI16_RS16415, 485.7, , , , , 
FFI16_RS16420, 1016.3, , , , , 
FFI16_RS16425, 458.7, , , , , 
FFI16_RS16430, 768.0, , 400:3:0.105263:0.5;700:3:0.217391:0.384615;500:1:0.0625:0.181818, , , 300:3:0.25:0.8;300:3:0.117647:0.375;300:1:0.0833333:0.428571;300:1:0.0526316:0.357143;500:1:0.097561:0.230769;500:1:0.015873:0.12
FFI16_RS16435, 1060.0, 600:3:0.368421:0.368421, , , , 
FFI16_RS16440, 763.7, 300:1:0:0.2, 100:1:0.0714286:0.333333, 300:3:0.171429:0.285714;300:1:0.0285714:0.428571, , 400:1:0.0804598:0.227273;300:1:0.045977:0.178571;300:1:0.0348837:0.285714;300:1:0.119565:0.296296;500:1:0.0326087:0.190476;300:3:0.0970874:0.266667;300:1:0.047619:0.212121;300:3:0.0841121:0.333333
FFI16_RS16445, 897.7, , , , , 
FFI16_RS16450, 567.0, , , , , 400:3:0.451128:0.68932
FFI16_RS16455, 1082.3, 500:3:0.71875:0.834783, , 600:1:0.0487805:0.142857;300:1:0.0325203:0.166667;100:3:0.137405:0.25;100:3:0.0901639:0.4;100:3:0.140351:0.25;400:1:0.0530973:0.166667;500:3:0.238636:0.238636;500:1:0.0597015:0.2, , 100:3:0.118182:0.237288;100:3:0.156682:0.28;100:3:0.2:0.328947;100:3:0.169154:0.307692;300:1:0.0738916:0.183673;100:3:0.076555:0.202532;500:3:0.0717703:0.189873;100:3:0.166667:0.25
FFI16_RS16460, 1005.7, , 600:3:0.0775862:0.352941, , , 
FFI16_RS16465, 475.7, , , , , 
FFI16_RS16470, 1172.0, 600:3:0.297297:0.297297, 500:1:0.0681818:0.155556;500:1:0.0681818:0.155556;400:1:0.0862069:0.152174, 700:3:0.152174:0.152174;700:3:0.195652:0.195652;700:3:0.142857:0.1875;300:1:0.122449:0.307692;400:1:0.117647:0.185185;500:3:0.117647:0.172414, 700:3:0.180328:0.180328;500:3:0.183333:0.21875;300:3:0.136364:0.285714, 400:3:0.137255:0.184211;300:3:0.0990099:0.203704;300:1:0.07:0.181818
FFI16_RS16475, 1008.0, , , , 600:3:0.0508475:0.25, 
FFI16_RS16480, 404.0, , , , , 
FFI16_RS16485, 243.7, 800:3:0.130435:0.130435, , , , 
FFI16_RS16490, 416.7, , , , , 
FFI16_RS16495, 708.3, 800:3:0.125:0.125, , , 600:1:0.0428571:0.333333;600:3:0.0571429:0.333333;600:1:0.0144928:0.266667;600:1:0.0298507:0.2, 
FFI16_RS16500, 546.0, , , , , 
FFI16_RS16505, 648.3, , , , 600:1:0.0322581:0.15, 
FFI16_RS16510, 679.3, , , , , 
FFI16_RS16515, 639.3, , , , , 
FFI16_RS16520, 922.3, , , , , 
FFI16_RS16525, 718.0, 800:3:0.166667:0.166667, 700:1:0.0714286:0.15625;700:1:0.0684932:0.147059, , , 
FFI16_RS16530, 630.0, , , , , 
FFI16_RS16535, 583.3, , , , , 
FFI16_RS16540, 746.7, , , , , 
FFI16_RS16545, 536.0, , , , , 
FFI16_RS16550, 823.0, , 500:1:0.00806452:0.176471, , , 
FFI16_RS16555, 1630.7, , , , , 
FFI16_RS16560, 1451.3, , , 300:1:0.0212766:0.375;500:3:0.301587:0.705882;500:3:0.103448:0.166667, , 
FFI16_RS16565, 276.0, , , , , 
FFI16_RS16570, 346.7, , , , 600:1:0.0128205:0.130435, 
FFI16_RS16575, 442.7, , , , , 
FFI16_RS16580, 664.0, 800:3:0.113636:0.113636, , , , 
FFI16_RS16585, 1472.3, , , , , 
FFI16_RS16590, 888.7, , , , , 
FFI16_RS16595, 175.7, , , , , 
FFI16_RS16600, 1377.7, , , , , 
FFI16_RS16605, 486.7, , , , , 
FFI16_RS16610, 1549.7, , , , , 
FFI16_RS16615, 2077.7, , , 500:1:0.0277778:0.217391, , 
FFI16_RS16620, 522.7, , , , 300:3:0.462963:0.842105, 
FFI16_RS16625, 1034.0, , , , , 
FFI16_RS16630, 101.0, , , , , 
FFI16_RS16635, 172.0, , , , , 
FFI16_RS16640, 496.7, , , , , 
FFI16_RS16645, 749.0, , , , , 
FFI16_RS16655, 101.0, , 500:1:0.0606061:0.214286, , , 
FFI16_RS16660, 172.0, , , , , 
FFI16_RS16665, 759.7, , , , , 
FFI16_RS16675, 814.7, , , , 600:1:0:0.5;600:1:0:0.8;600:1:0:0.8;600:1:0:0.8, 
FFI16_RS16680, 334.0, , , , 400:3:0.377358:0.8875, 
FFI16_RS16685, 1474.0, , , , , 200:3:0.326923:0.369863;300:3:0.111111:0.22807
FFI16_RS16690, 968.7, , , , , 
FFI16_RS16695, 958.3, , , 300:1:0.038961:0.130435, , 
FFI16_RS16700, 407.7, , , , , 
FFI16_RS16705, 579.7, , , , , 
FFI16_RS16710, 801.7, , , , , 
FFI16_RS16715, 537.0, , , , , 
FFI16_RS16720, 614.7, , , , , 
FFI16_RS16725, 1924.3, , , 500:1:0.0153846:0.125, 600:3:0.123077:0.123077, 
FFI16_RS16730, 394.0, , , , , 
FFI16_RS16735, 794.7, , , , , 
FFI16_RS16740, 476.3, , , , , 
FFI16_RS16745, 1195.3, , , , , 600:3:0.435374:0.614173
FFI16_RS16750, 517.3, , , 200:3:0.397436:0.923077, , 
FFI16_RS16755, 400.7, , , , 300:3:0.482759:0.75, 700:3:0.107143:0.133333
FFI16_RS16760, 546.0, , , , , 
FFI16_RS16765, 1783.7, , , 500:3:0.442308:0.442308, , 300:3:0.233083:0.317647
FFI16_RS16770, 506.7, , , , , 
FFI16_RS16775, 979.0, 700:3:0.137931:0.15942;700:3:0.107143:0.128571, , , 600:3:0.136364:0.7;600:3:0.153846:0.4;600:3:0.153846:0.3;600:3:0.125:0.3;600:3:0.102564:0.15;600:3:0.170732:0.3;600:3:0.142857:0.142857;600:3:0.119048:0.15, 
FFI16_RS16780, 1422.7, , 200:2:0.934211:0.978261, , , 
FFI16_RS16790, 292.0, , , , , 
FFI16_RS16795, 1338.0, , , , , 
FFI16_RS16800, 1123.0, , , , , 
FFI16_RS16805, 250.0, , , , , 
FFI16_RS16810, 950.0, , , , , 
FFI16_RS16815, 655.3, , , , , 
FFI16_RS16820, 1757.3, , , , , 
FFI16_RS16825, 750.3, , , , , 
FFI16_RS16830, 986.3, , , , , 
FFI16_RS16840, 951.7, , , 300:1:0.0833333:0.375, , 
FFI16_RS16845, 100.0, , , , , 
FFI16_RS16850, 157.0, , , 300:1:0.0111111:0.2, , 500:1:0:0.145455
FFI16_RS16855, 100.0, , , 300:1:0.0116279:0.25, , 
FFI16_RS16860, 156.0, , , , , 
FFI16_RS16865, 686.7, , , , , 
FFI16_RS16870, 714.3, 500:3:0.09375:0.2;600:1:0.0909091:0.2;300:3:0.314286:0.357143;100:3:0.294118:0.294118;800:3:0.195122:0.195122, 300:3:0.0583333:0.170732;100:3:0.185484:0.302326;100:3:0.179688:0.321429, 400:3:0.133333:0.333333;300:3:0.133333:0.3125;300:3:0.0967742:0.390244;400:3:0.121212:0.317073;400:1:0.0571429:0.153846;400:1:0.0285714:0.190476, 700:3:0.127273:0.176471;300:1:0.0819672:0.15;300:1:0.0454545:0.142857, 300:3:0.140845:0.21875;200:3:0.2125:0.328358;200:3:0.231707:0.304348;200:3:0.176471:0.323529
FFI16_RS16875, 1603.0, 700:3:0.153846:0.153846, 500:1:0.027933:0.135135, , , 
FFI16_RS16880, 1160.7, 600:3:0.229508:0.472222;500:3:0.097561:0.522472, 500:3:0.0635838:0.136364, , , 
FFI16_RS16885, 674.7, , , , , 
FFI16_RS16890, 867.0, , , , , 
FFI16_RS16895, 623.7, , , , , 
FFI16_RS16900, 673.0, 500:3:0.618182:0.811594, , , , 
FFI16_RS16905, 774.0, , , , , 
FFI16_RS16910, 852.0, , , , , 
FFI16_RS16915, 712.7, , , , , 
FFI16_RS16920, 636.7, , , , , 
FFI16_RS16925, 703.3, , , , , 
FFI16_RS16930, 367.3, , , , , 
FFI16_RS16935, 1328.7, , , , , 
FFI16_RS16940, 341.0, , , , , 
FFI16_RS16945, 272.0, , , , , 
FFI16_RS16950, 866.3, , , 600:3:0.0847458:0.142857, 200:3:0.0985915:0.125, 
FFI16_RS16955, 1706.0, , , , , 
FFI16_RS16960, 698.3, , , 500:1:0.0196078:0.15, , 
FFI16_RS16965, 1438.7, , , , , 
FFI16_RS16970, 492.7, , , , , 
FFI16_RS16975, 936.7, , , , , 
FFI16_RS16980, 1335.0, 800:3:0.159091:0.159091, , 500:1:0.0322581:0.136364;300:1:0.03125:0.15, , 300:3:0.239437:0.257576
FFI16_RS16985, 422.0, , , , , 
FFI16_RS16990, 720.3, , , , , 
FFI16_RS16995, 624.0, , , , , 
FFI16_RS17000, 1558.7, 800:3:0.2:0.2, , , , 
FFI16_RS17005, 341.7, , , , , 
FFI16_RS17010, 459.3, 700:1:0.0461538:0.123711;700:1:0.0447761:0.128713, 700:3:0.0829268:0.137255, , , 
FFI16_RS17015, 259.3, 400:1:0.0285714:0.230769, 300:1:0.0267857:0.203704, , , 400:1:0.0588235:0.1875
FFI16_RS17020, 666.0, , , , , 
FFI16_RS17025, 1061.0, 700:3:0.14:0.14;800:3:0.113208:0.113208;700:3:0.132075:0.132075;800:3:0.151515:0.151515, , , , 200:3:0.123077:0.19403
FFI16_RS17030, 664.7, , , , , 
FFI16_RS17035, 987.3, , , , , 500:1:0.035503:0.121212
FFI16_RS17040, 1174.7, , , , , 
FFI16_RS17045, 959.0, , , , , 
FFI16_RS17050, 2266.0, , , , , 
FFI16_RS17055, 554.3, , , , , 
FFI16_RS17060, 1344.3, , , , , 
FFI16_RS17065, 280.3, , , , , 
FFI16_RS17070, 369.7, , , , , 
FFI16_RS17075, 1094.7, , , , , 
FFI16_RS17080, 1243.0, , , , , 
FFI16_RS17085, 332.3, , , , 600:1:0.0425532:0.2, 
FFI16_RS17095, 701.3, , , 300:1:0.0649351:0.166667, , 
FFI16_RS17100, 237.0, , , , , 
FFI16_RS17105, 1167.3, , , , , 
FFI16_RS17110, 377.0, , , , , 
FFI16_RS17115, 1094.3, , , , , 
FFI16_RS17120, 595.0, , , 100:3:0.175:0.384615, , 100:1:0.0898876:0.272727
FFI16_RS17125, 780.3, , , 300:1:0.0212766:0.166667;100:3:0.130435:0.3;300:1:0:0.3;100:3:0.0888889:0.333333, , 400:1:0.0243902:0.125
FFI16_RS17130, 505.0, , 700:3:0.0833333:0.140625;700:3:0.142857:0.171429, , , 
FFI16_RS17135, 448.3, , , , , 
FFI16_RS17140, 426.0, 500:1:0.0833333:0.222222;500:1:0.0625:0.222222;400:1:0.0888889:0.214286, 500:1:0.0695652:0.192308;600:1:0.0416667:0.15, 400:1:0.0769231:0.25, 500:3:0.145833:0.333333;700:3:0.108696:0.2, 200:3:0.115108:0.214286;400:3:0.386861:0.581081;200:3:0.101449:0.25;500:1:0.0522388:0.195122;300:3:0.128205:0.2
FFI16_RS17145, 1450.7, 800:3:0.181818:0.181818;700:1:0.0454545:0.127273, 700:1:0.0634921:0.207547, , , 700:3:0.130952:0.142857
FFI16_RS17150, 609.7, , , , , 
FFI16_RS17155, 772.3, , , , 700:3:0.129032:0.129032, 400:1:0.0444444:0.190476;300:1:0.0681818:0.4
FFI16_RS17160, 1052.0, , , , , 
FFI16_RS17165, 1052.3, , , , , 
FFI16_RS17170, 738.7, , 300:3:0.153846:0.444444;500:3:0.206897:0.222222;700:3:0.114943:0.25;600:3:0.166667:0.375, , , 200:3:0.15873:0.444444;500:1:0.047619:0.222222;500:1:0.103448:0.285714;700:3:0.0925926:0.285714;500:1:0.0204082:0.285714
FFI16_RS17175, 663.0, , , , , 
FFI16_RS17180, 863.0, , 400:1:0.0380952:0.190476, , , 
FFI16_RS17185, 560.3, , , , , 
FFI16_RS17190, 959.0, , , , , 
FFI16_RS17195, 322.0, , , , , 
FFI16_RS17200, 245.3, , , , , 
FFI16_RS17210, 258.3, , , , , 
FFI16_RS17215, 223.7, , 600:1:0.0344828:0.16;700:3:0.101604:0.19697, 600:3:0.109091:0.2, , 400:1:0.0493827:0.142857
FFI16_RS17220, 570.0, , , , , 
FFI16_RS17225, 420.0, , , , , 
FFI16_RS17230, 864.7, , , , , 
FFI16_RS17235, 532.7, , , 100:1:0.0540541:0.307692;200:1:0.0757576:0.2;200:1:0.016129:0.25;300:3:0.147541:0.193548;300:1:0.0322581:0.142857;300:1:0.0169492:0.136364;500:1:0.0491803:0.137931;300:1:0.0344828:0.181818, , 400:3:0.104762:0.203704
FFI16_RS17240, 610.0, 800:3:0.176471:0.176471, , , , 
FFI16_RS17245, 627.3, , , , 600:1:0.0377358:0.230769, 
FFI16_RS17250, 805.0, 800:3:0.128205:0.128205, , , , 
FFI16_RS17255, 438.0, , , , , 
FFI16_RS17260, 329.7, , , , , 
FFI16_RS17265, 571.7, , , , , 
FFI16_RS17270, 691.7, , , , , 
FFI16_RS17280, 807.0, , , , , 
FFI16_RS17285, 730.3, , , , , 
FFI16_RS17290, 311.0, , , , , 
FFI16_RS17295, 762.7, , 400:1:0:0.166667, , , 
FFI16_RS17300, 891.0, , 500:1:0.0128205:0.6, 200:3:0.261905:0.261905, 600:3:0.0810811:0.15;300:1:0.0740741:0.4, 
FFI16_RS17310, 311.3, , , , , 
FFI16_RS17315, 886.3, , , , , 
FFI16_RS17320, 353.7, , , , , 
FFI16_RS17325, 411.3, , , , , 
FFI16_RS17330, 1485.3, , , , , 
FFI16_RS17335, 342.0, , , , , 
FFI16_RS17340, 131.7, , , , , 
FFI16_RS17345, 658.0, , , , , 
FFI16_RS17350, 482.3, , , , , 
FFI16_RS17355, 573.0, , , , , 
FFI16_RS17360, 1270.3, , , , , 
FFI16_RS17365, 249.3, , , , , 
FFI16_RS17375, 903.0, , , , , 
FFI16_RS17380, 477.3, , , , , 
FFI16_RS17385, 455.0, , , , , 
FFI16_RS17390, 247.0, , , , , 
FFI16_RS17395, 749.3, , , , , 
FFI16_RS17400, 359.7, , , , , 
FFI16_RS17405, 793.7, , , , , 
FFI16_RS17410, 1069.7, , , , , 
FFI16_RS17415, 271.3, , , , , 
FFI16_RS17420, 1007.7, , , 500:3:0.212766:0.269231, 600:1:0.0243902:0.125, 100:3:0.568807:0.76
FFI16_RS17425, 336.7, , , , , 
FFI16_RS17430, 291.7, , , , , 
FFI16_RS17435, 252.7, , , , , 
FFI16_RS17440, 973.3, , 400:1:0.0729167:0.230769;300:3:0.1:0.25;500:3:0.118812:0.25;400:3:0.136364:0.25;500:1:0.0315789:0.2;500:1:0.0631579:0.266667, , 400:1:0.04:0.157895;300:3:0.1:0.255319;500:1:0.0465116:0.176471, 200:3:0.253333:0.253333;300:3:0.133333:0.243243;700:3:0.115385:0.155172
FFI16_RS17445, 1089.0, , , , , 300:3:0.266667:0.333333
FFI16_RS17450, 398.7, , , , , 
FFI16_RS17455, 588.7, , , , , 
FFI16_RS17460, 2783.7, 500:3:0.589744:0.773196, , , , 
FFI16_RS17465, 371.0, , , , , 
FFI16_RS17470, 776.7, , , , , 
FFI16_RS17475, 1802.7, , , , , 
FFI16_RS17480, 334.7, , , , , 
FFI16_RS17485, 473.7, , , , , 
FFI16_RS17490, 412.3, , , , , 
FFI16_RS17495, 1026.7, , , , , 
FFI16_RS17500, 776.7, , , , , 
FFI16_RS17505, 604.0, , 700:1:0.029703:0.122449, , , 
FFI16_RS17510, 579.7, , , , , 200:3:0.111111:0.681818
FFI16_RS17515, 1338.3, , 100:2:0.915584:0.979798, 500:1:0.0116279:0.142857, , 
FFI16_RS17520, 700.3, , 200:1:0.00793651:0.171429, , 600:1:0.0571429:0.214286, 
FFI16_RS17525, 673.0, , , , , 
FFI16_RS17530, 1064.7, , , , , 
FFI16_RS17535, 975.3, , , 300:1:0.0625:0.25;300:1:0:0.181818, , 
FFI16_RS17540, 225.3, , , , , 
FFI16_RS17545, 664.7, , , , , 
FFI16_RS17550, 641.7, 800:3:0.3125:0.3125, , 100:3:0.439024:0.645161, , 
FFI16_RS17555, 711.0, , , , , 300:3:0.18:0.309091
FFI16_RS17560, 422.7, , , , , 
FFI16_RS17565, 414.7, , , , , 
