Identifier, Size, 0J1, 0J2, 0J3, 0J4, 0J5
FFI39_RS16770, 429.3, , , , , 
FFI39_RS16775, 1029.3, , , , , 
FFI39_RS16780, 1183.7, , , , , 
FFI39_RS16785, 427.0, , , , , 
FFI39_RS16790, 941.3, , , , , 600:3:0.192308:0.192308;100:3:0.169492:0.225564;800:3:0.114754:0.114754
FFI39_RS16795, 426.7, , , , , 
FFI39_RS16800, 1390.3, , , , 300:3:0.307692:0.307692, 400:3:0.458333:0.458333
FFI39_RS16805, 884.0, , , , , 
FFI39_RS16810, 908.0, , , , , 
FFI39_RS16815, 871.3, , , , , 
FFI39_RS16820, 1578.3, , , , , 
FFI39_RS16825, 893.0, , , , , 
FFI39_RS16830, 2311.3, , , , , 
FFI39_RS16835, 888.0, , , 500:1:0.0243902:0.1875;500:1:0.0487805:0.4;100:3:0.268293:0.6;300:1:0.025:0.272727;500:1:0.1:0.333333;300:3:0.162791:0.416667;300:3:0.26087:0.411765;500:1:0.106383:0.375;500:1:0.05:0.235294, , 600:3:0.128205:0.128205
FFI39_RS16840, 548.3, , , , , 
FFI39_RS16845, 1068.3, , , 700:3:0.192308:0.444444, , 
FFI39_RS16850, 454.7, , , , , 
FFI39_RS16855, 392.7, , , , , 
FFI39_RS16860, 489.7, , , , , 
FFI39_RS16865, 320.7, , , , , 400:1:0.0625:0.109756
FFI39_RS16870, 517.3, , , , , 
FFI39_RS16875, 539.0, , , , , 
FFI39_RS16880, 266.7, , , , , 
FFI39_RS16885, 612.3, , , , , 
FFI39_RS16890, 312.3, , , , , 
FFI39_RS16900, 1881.0, , , , , 
FFI39_RS16905, 301.3, , , , , 
FFI39_RS16910, 697.0, , , , , 
FFI39_RS16915, 776.0, , , , , 
FFI39_RS16920, 269.3, , , , , 
FFI39_RS16925, 209.3, , , , , 
FFI39_RS16930, 354.0, , , , , 
FFI39_RS16935, 563.3, , , 600:1:0.0224719:0.125, , 
FFI39_RS16940, 359.0, , , , , 
FFI39_RS16945, 526.0, , , , , 
FFI39_RS16950, 547.0, , , , , 
FFI39_RS16955, 616.0, , , , , 
FFI39_RS16960, 385.7, , , , , 
FFI39_RS16965, 1123.7, , , , , 
FFI39_RS16970, 1191.3, , , , , 
FFI39_RS16975, 1113.0, , , , , 
FFI39_RS16980, 335.0, , , , , 
FFI39_RS16985, 409.0, , , , , 
FFI39_RS16990, 1786.7, , , , , 
FFI39_RS16995, 278.7, , , , , 600:3:0.2:0.205882
FFI39_RS17000, 1105.3, , , , , 
FFI39_RS17005, 2285.3, , , , , 
FFI39_RS17010, 987.0, , , , , 
FFI39_RS17015, 849.7, , , , , 
FFI39_RS17020, 455.0, , , , , 
FFI39_RS17025, 935.7, , , , , 
FFI39_RS17030, 785.0, , , , , 
FFI39_RS17035, 1212.0, , , , , 
FFI39_RS17040, 1144.0, , , , , 
FFI39_RS17045, 156.0, , , , , 
FFI39_RS17050, 643.3, , , 300:1:0.0652174:0.230769;300:1:0.0444444:0.2, , 600:3:0.481481:0.481481
FFI39_RS17055, 339.3, , , , , 
FFI39_RS17060, 595.7, , , , , 
FFI39_RS17065, 611.3, , , , , 
FFI39_RS17070, 1304.3, , , , , 
FFI39_RS17075, 784.0, , , , , 
FFI39_RS17080, 259.0, , , , , 
FFI39_RS17085, 295.3, , , , , 
FFI39_RS17090, 595.7, , , , , 
FFI39_RS17095, 1346.7, , , , , 
FFI39_RS17100, 1395.7, , , , , 
FFI39_RS17105, 1128.7, , , , , 
FFI39_RS17110, 910.0, , , , , 
FFI39_RS17115, 1803.3, , , , , 
FFI39_RS17120, 446.7, , , , , 
FFI39_RS17125, 575.0, , , , , 
FFI39_RS17130, 1074.3, , , , , 
FFI39_RS17135, 616.3, , , , , 
FFI39_RS17140, 1074.0, , , , , 
FFI39_RS17145, 1530.7, , , , , 
FFI39_RS17150, 1146.0, , , 600:1:0:0.136364, , 
FFI39_RS17155, 1107.7, , , , , 
FFI39_RS17160, 453.7, , , , , 
FFI39_RS17165, 309.3, , , , , 
FFI39_RS17170, 1057.7, , , , , 
FFI39_RS17175, 323.3, , , , , 
FFI39_RS17180, 1877.7, , , , , 
FFI39_RS17185, 810.3, , , , , 
FFI39_RS17190, 1401.7, , , , , 
FFI39_RS17195, 512.3, , , , , 
FFI39_RS17200, 836.7, , , , , 
FFI39_RS17205, 1156.3, , , 600:1:0.0412371:0.136364, , 
FFI39_RS17210, 2168.3, , , , , 
FFI39_RS17215, 816.0, , , , , 
FFI39_RS17220, 868.7, , , , , 
FFI39_RS17225, 841.7, , , , , 
FFI39_RS17230, 1759.3, , , , , 
FFI39_RS17235, 997.0, , , 600:1:0.0465116:0.130435, , 
FFI39_RS17240, 1003.3, , , , , 
FFI39_RS17245, 530.7, , , , , 
FFI39_RS17250, 694.0, , , , , 
FFI39_RS17255, 363.3, , , , , 
FFI39_RS17260, 1856.0, , , 800:3:0.172414:0.214286, , 
FFI39_RS17265, 1114.7, , , , , 
FFI39_RS17270, 868.0, , , , , 
FFI39_RS17275, 518.0, , , , , 
FFI39_RS17280, 523.3, , , , , 
FFI39_RS17285, 659.0, , , , , 
FFI39_RS17290, 765.3, , , , , 
FFI39_RS17295, 1610.0, , , , , 
FFI39_RS17300, 1003.0, , , , , 
FFI39_RS17305, 605.7, , , , , 
FFI39_RS17310, 524.0, , , , , 
FFI39_RS17315, 1459.7, , , , , 
FFI39_RS17320, 1071.0, , , , , 
FFI39_RS17325, 720.3, , , , , 
FFI39_RS17330, 438.3, , , , , 
FFI39_RS17335, 608.0, , , , , 
FFI39_RS17340, 1106.3, , , , , 
FFI39_RS17345, 342.0, , , , , 
FFI39_RS17350, 529.0, , , , , 
FFI39_RS17355, 658.3, , , , , 
FFI39_RS17360, 546.3, , , , , 
FFI39_RS17365, 689.0, , , , , 
FFI39_RS17370, 748.3, , , , , 
FFI39_RS17375, 466.0, , , , , 
FFI39_RS17380, 1914.7, , , 700:1:0.0428571:0.285714, , 
FFI39_RS17385, 715.3, , , , , 
FFI39_RS17390, 245.0, , , , , 
FFI39_RS17395, 342.3, , , , , 
FFI39_RS17400, 1586.7, , , , , 
FFI39_RS17405, 522.0, , , , , 
FFI39_RS17410, 907.7, , , , , 
FFI39_RS17415, 622.0, , , , , 
FFI39_RS17420, 558.3, , , , , 
FFI39_RS17425, 1064.0, , , , , 
FFI39_RS17430, 1061.7, , , , , 
FFI39_RS17440, 964.7, , , , , 
FFI39_RS17445, 1694.7, , , , , 
FFI39_RS17450, 601.7, , , 600:1:0.0285714:0.130435, , 
FFI39_RS17455, 2700.0, , , 600:1:0.0350877:0.133333, , 
FFI39_RS17460, 900.0, , , , , 
FFI39_RS17465, 1278.3, , , , , 
FFI39_RS17470, 356.7, , , , , 
FFI39_RS17475, 409.7, , , , , 
FFI39_RS17480, 535.0, , , , , 
FFI39_RS17485, 292.0, , , , , 
FFI39_RS17490, 1653.7, , , , , 
FFI39_RS17495, 549.3, , , , , 
FFI39_RS17500, 1484.3, , , , , 
FFI39_RS17505, 765.3, , , , , 
FFI39_RS17510, 966.0, , , , , 
FFI39_RS17515, 776.3, , , , , 
FFI39_RS17520, 307.0, , , , , 
FFI39_RS17525, 361.7, , , , , 
FFI39_RS17530, 1583.7, , , 300:3:0.135135:0.244898, , 400:3:0.113636:0.15625
FFI39_RS17535_1, 161.7, , , , , 
FFI39_RS17535_2, 795.0, , , , , 
FFI39_RS17540, 522.7, , , , , 
FFI39_RS17545, 1186.7, , , , , 
FFI39_RS17550, 748.3, , , 600:1:0.0212766:0.12, , 
FFI39_RS17555, 781.7, , , , , 
FFI39_RS17560, 738.0, , , , , 
FFI39_RS17565, 720.0, , , , , 
FFI39_RS17570, 555.7, , , , , 100:3:0.2:0.2;200:3:0.137931:0.233645
FFI39_RS17575, 546.0, , , , , 
FFI39_RS17580, 484.7, , , , , 
FFI39_RS17585, 622.0, , , , , 
FFI39_RS17590, 700.3, , , , , 
FFI39_RS17595, 888.3, , , , , 
FFI39_RS17600, 1125.3, , , , , 
FFI39_RS17605, 1234.3, , , , , 
FFI39_RS17610, 623.0, , , , , 
FFI39_RS17615, 1258.3, , , , , 
FFI39_RS17620, 306.7, , , , , 400:1:0.0326087:0.119048
FFI39_RS17625, 269.7, , , , , 
FFI39_RS17630, 927.3, , , , , 
FFI39_RS17635, 686.3, , , , , 
FFI39_RS17640, 2173.7, , , , , 
FFI39_RS17645, 1809.3, , , , , 600:3:0.590909:0.590909
FFI39_RS17650, 1824.3, , , , , 
FFI39_RS17655, 613.3, , , , , 
FFI39_RS17660, 779.3, , , , , 
FFI39_RS17665, 683.0, , , , , 
FFI39_RS17670, 2110.3, , , , , 
FFI39_RS17675, 751.0, , , 200:3:0.0980392:0.272727, , 400:3:0.162791:0.6
FFI39_RS17680, 1196.0, , , , , 
FFI39_RS17685, 1401.7, , , , , 
FFI39_RS17690, 819.0, , , , , 
FFI39_RS17695, 2678.7, , , , , 
FFI39_RS17700, 685.7, , , , , 
FFI39_RS17705, 639.3, , , , , 
FFI39_RS17710, 675.3, , , , , 
FFI39_RS17715, 616.3, , , , , 
FFI39_RS17720, 186.0, , , , , 
FFI39_RS17725, 1488.7, , , , , 
FFI39_RS17730, 281.7, , , , , 
FFI39_RS17735, 967.0, , , , , 
FFI39_RS17740, 543.3, , , , , 
FFI39_RS17745, 1132.7, , , , , 
FFI39_RS17750, 528.3, , , , , 
FFI39_RS17755, 1371.7, , , , , 
FFI39_RS17760, 179.0, , , , , 
FFI39_RS17765, 581.7, , , , , 
FFI39_RS17770, 858.7, , , , , 
FFI39_RS17775, 629.7, , , , , 
FFI39_RS17780, 600.3, , , , , 
FFI39_RS17785, 331.3, , , , , 
FFI39_RS17790, 972.3, , , , , 
FFI39_RS17795, 879.7, , , , , 
FFI39_RS17800, 711.3, , , , , 
FFI39_RS17805, 798.7, , , , 700:3:0.12:0.12;300:1:0:0.181818, 200:3:0.12069:0.135802;400:1:0.0930233:0.190476;600:3:0.152174:0.210526
FFI39_RS17810, 676.7, , , , , 400:3:0.0779221:0.212121;600:1:0.0684932:0.129032
FFI39_RS17815, 1340.0, , , , , 
FFI39_RS17820, 294.0, , , , , 
FFI39_RS17825, 516.3, , , , , 
FFI39_RS17830, 495.3, , , , , 
FFI39_RS17835, 806.3, , , 800:3:0.142857:0.166667;600:3:0.0677966:0.166667, , 
FFI39_RS17840, 330.3, , , , , 
FFI39_RS17845, 663.7, , , , , 
FFI39_RS17850, 412.3, , , , , 
FFI39_RS17855, 537.3, , , , , 
FFI39_RS17860, 442.3, , , , , 
FFI39_RS17865, 385.7, , , , , 
FFI39_RS17870, 935.0, , , , , 
FFI39_RS17875, 1378.7, , , 600:1:0.0204082:0.208333, , 
FFI39_RS17880, 641.0, , , , , 
FFI39_RS17885, 999.7, , , , , 
FFI39_RS17890, 1586.3, , , , , 
FFI39_RS17895, 1024.7, , , , , 
FFI39_RS17900, 1295.0, , , , , 
FFI39_RS17905, 906.3, , , , , 
FFI39_RS17910, 1167.3, , , , , 
FFI39_RS17915, 523.3, , , , , 
FFI39_RS17920, 320.7, , , 700:3:0.109589:0.285714, , 
FFI39_RS17925, 536.3, , , , , 
FFI39_RS17930, 532.3, , , , , 
FFI39_RS17935, 554.3, , , , , 
FFI39_RS17940, 534.3, , , , , 
FFI39_RS17945, 533.7, , , , , 
FFI39_RS17950, 299.7, , , , , 
FFI39_RS17955, 3486.0, , , , , 
FFI39_RS17960, 696.0, , , , , 
FFI39_RS17965, 336.7, , , , , 
FFI39_RS17970, 364.3, , , , , 
FFI39_RS17975, 859.7, , , 500:1:0.103448:0.257143;600:1:0.0638298:0.15625, , 
FFI39_RS17980, 992.0, , , 600:1:0.0338983:0.125, , 
FFI39_RS17985, 369.3, , , , , 
FFI39_RS17990, 548.3, , , , , 
FFI39_RS17995, 921.7, , , , , 
FFI39_RS18000, 1316.7, , , , , 
FFI39_RS18010, 477.0, , , , , 
FFI39_RS18015, 2084.0, , , , , 
FFI39_RS18020, 405.0, , , , , 
FFI39_RS18025, 907.3, , , , , 
FFI39_RS18030, 174.3, , , , , 
FFI39_RS18035, 1813.0, , , , , 200:3:0.742857:0.742857
FFI39_RS18040, 865.0, , , , , 
FFI39_RS18050, 712.0, , , , , 
FFI39_RS18055, 888.7, , , , , 
FFI39_RS18060, 997.0, , , , , 
FFI39_RS18065, 761.7, , , , , 
FFI39_RS18070, 610.0, , , , , 
FFI39_RS18075, 684.0, , , , , 
FFI39_RS18080, 684.0, , , , , 
FFI39_RS18085, 613.3, , , , , 
FFI39_RS18090, 1126.3, , , , , 
FFI39_RS18095, 1124.3, , , 600:1:0.0227273:0.15, , 100:3:0.185185:0.263158
FFI39_RS18100, 1633.0, , , 300:1:0.0789474:0.2, , 
FFI39_RS18105, 552.7, , , , , 
FFI39_RS18110, 1215.0, , , , , 
FFI39_RS18115, 1109.3, , , 300:1:0.037037:0.185185, , 
FFI39_RS18120, 436.0, , , , , 
FFI39_RS18125, 1015.7, , , , , 
FFI39_RS18130, 603.0, , , , , 
FFI39_RS18135, 902.3, , , , , 
FFI39_RS18140, 1033.7, , , , , 
FFI39_RS18145, 765.0, , , , , 
FFI39_RS18150, 1791.0, , , 300:1:0.0666667:0.310345;300:3:0.0869565:0.285714, , 
FFI39_RS18155, 1509.0, , , , 500:3:0.216667:0.281818, 
FFI39_RS18160, 253.0, , , , , 
FFI39_RS18165, 504.7, , , , , 
FFI39_RS18170, 1123.3, , , , , 
FFI39_RS18175, 884.3, , , , , 
FFI39_RS18180, 829.3, , , , , 
FFI39_RS18185, 1659.3, , , , , 
FFI39_RS18190, 716.7, , , , , 
FFI39_RS18195, 350.3, , , , , 
FFI39_RS18200, 498.3, , , , , 
FFI39_RS18205, 211.0, , , , , 
FFI39_RS18210, 293.7, , , , , 
FFI39_RS18215, 1391.7, , , , , 
FFI39_RS18220, 1847.7, , , , , 600:1:0.0784314:0.142857
FFI39_RS18225, 188.0, , , , , 
FFI39_RS18230, 416.7, , , , , 
FFI39_RS18235, 3885.3, , , , , 
FFI39_RS18240, 1233.7, , , , , 
FFI39_RS18245, 242.7, , , 100:3:0.164179:0.285714, , 
FFI39_RS18250, 378.0, , , , , 
FFI39_RS18255, 392.7, , , , , 
FFI39_RS18260, 984.7, , , , , 
FFI39_RS18265, 734.3, , , , , 
FFI39_RS18270, 1412.7, , , , , 
FFI39_RS18275, 638.0, , , , , 
FFI39_RS18280, 496.3, , , , , 
FFI39_RS18285, 602.3, , , , , 
FFI39_RS18290, 215.3, , , , , 
FFI39_RS18295, 1212.7, , , , , 
FFI39_RS18300, 1090.0, , , , , 400:1:0.0425532:0.16
FFI39_RS18305, 3460.0, , , , , 200:3:0.136364:0.191489;200:3:0.152174:0.195652;200:3:0.104167:0.197917;200:3:0.16:0.237113
FFI39_RS18310, 250.0, , , , , 
FFI39_RS18315, 412.0, , , , , 
FFI39_RS18320, 982.3, , , 300:3:0.117647:0.375;600:3:0.184211:0.184211;600:1:0.0571429:0.263158, , 600:1:0.0322581:0.12
FFI39_RS18325, 427.3, , , 600:1:0.0140845:0.2, , 
FFI39_RS18330, 399.0, , , , , 
FFI39_RS18335, 599.3, , , , , 800:3:0.114286:0.114286
FFI39_RS18340, 1506.3, , , , , 
FFI39_RS18345, 983.7, , , , , 
FFI39_RS18350, 1953.0, , , 100:3:0.272727:0.333333;500:3:0.0909091:0.21, , 200:1:0.0666667:0.149606;400:3:0.652174:0.830601
FFI39_RS18355, 932.3, , , , , 
FFI39_RS18360, 714.0, , , , , 
FFI39_RS18365, 205.3, , , , , 
FFI39_RS18370, 287.0, , , , , 
FFI39_RS18375, 275.3, , , , , 
FFI39_RS18380, 723.3, , , , , 
FFI39_RS18385, 1122.3, , , , 700:3:0.238095:0.238095, 
FFI39_RS18390, 681.0, , , , , 
FFI39_RS18395, 1165.0, , , , , 
FFI39_RS18400, 482.0, , , , , 
FFI39_RS18405, 438.3, , , 100:3:0.166667:0.25974, , 400:1:0.0447761:0.22;400:3:0.238095:0.238095;400:3:0.0895522:0.191489
FFI39_RS18410, 814.7, , , , , 
FFI39_RS18415, 402.0, , , , , 
FFI39_RS18420, 1029.3, , , , , 800:3:0.121212:0.121212
FFI39_RS18425, 548.7, , , , , 
FFI39_RS18430, 479.0, , , , , 
FFI39_RS18435, 706.7, , , , , 
FFI39_RS18440, 1976.0, , , , , 
FFI39_RS18445, 660.3, , , , , 
FFI39_RS18450, 367.7, , , , , 
FFI39_RS18455, 590.3, , , , , 
FFI39_RS18460, 1704.0, , , , , 
FFI39_RS18465, 1790.3, , , , , 
FFI39_RS18470, 280.3, , , , , 
FFI39_RS18475, 637.0, , , , , 
FFI39_RS18480, 862.0, , , , , 
FFI39_RS18485, 430.3, , , 700:3:0.0784314:0.13;700:3:0.173913:0.173913, , 
FFI39_RS18490, 1525.0, , , , , 
FFI39_RS18495, 1344.7, , , , , 
FFI39_RS18500, 1582.7, , , , , 
FFI39_RS18505, 714.0, , , , , 
FFI39_RS18510, 1174.0, , , , , 
FFI39_RS18515, 580.3, , , , , 
FFI39_RS18520, 314.3, , , , , 
FFI39_RS18525, 363.7, , , , , 
FFI39_RS18530, 1911.0, , , , , 
FFI39_RS18535, 865.7, , , , , 
FFI39_RS18540, 309.7, , , , , 
FFI39_RS18545, 253.3, , , , , 
FFI39_RS18550, 456.0, , , , , 
FFI39_RS18555, 1542.7, , , , , 
FFI39_RS18560, 140.0, , , , , 
FFI39_RS18565, 178.0, , , , , 
FFI39_RS18570, 385.0, , , , , 
FFI39_RS18575, 908.7, , , , , 
FFI39_RS18580, 821.3, , , , , 
FFI39_RS18585, 276.3, , , , , 
FFI39_RS18590, 350.7, , , 700:3:0.190476:0.190476;800:3:0.152174:0.152174, , 
FFI39_RS18595, 364.7, , , , , 
FFI39_RS18600, 557.0, , , , , 
FFI39_RS18605, 938.0, , , , , 
FFI39_RS18610, 332.0, , , , , 
FFI39_RS18615, 855.0, , , , , 
FFI39_RS18620, 266.0, , , , , 
FFI39_RS18625, 563.7, , , , , 
FFI39_RS18630, 422.7, , , , , 
FFI39_RS18635, 503.3, , , 500:1:0.0512821:0.16;500:3:0.0930233:0.2, , 
FFI39_RS18640, 505.3, , , , , 
FFI39_RS18645, 402.3, , , , , 
FFI39_RS18650, 1261.7, , , , , 
FFI39_RS18655, 271.0, , , , , 
FFI39_RS18660, 252.7, , , , , 
FFI39_RS18665, 740.0, , , 600:1:0.0909091:0.148148, , 
FFI39_RS18670, 1744.7, , , , , 
FFI39_RS18675, 1609.0, , , , , 800:3:0.105263:0.105263
FFI39_RS18680, 2379.0, , , 600:1:0.0612245:0.190476, , 
FFI39_RS18685, 1134.0, , , , , 
FFI39_RS18690, 1429.7, , , , , 
FFI39_RS18695, 735.3, , , , , 
FFI39_RS18700, 221.7, , , , , 
FFI39_RS18705, 2004.7, , , , , 800:3:0.117647:0.117647
FFI39_RS18710, 1509.7, , , , , 
FFI39_RS18715, 369.0, , , , , 
FFI39_RS18720, 427.7, , , , , 
FFI39_RS18725, 284.7, , , , , 
FFI39_RS18730, 197.3, , , , , 
FFI39_RS18735, 292.3, , , , , 
FFI39_RS18740, 1306.3, , , , , 
FFI39_RS18745, 525.7, , , , , 
FFI39_RS18750, 786.7, , , , , 
FFI39_RS18755, 671.7, , , , , 
FFI39_RS18765, 1955.0, , , , , 
FFI39_RS18770, 348.0, , , , , 
FFI39_RS18775, 362.0, , , , , 
FFI39_RS18780, 294.3, , , , , 
FFI39_RS18785, 928.0, , , , , 
FFI39_RS18790, 361.3, , , , , 
FFI39_RS18795, 237.3, , , , , 
FFI39_RS18800, 523.7, , , 500:3:0.111111:0.219048;700:3:0.116279:0.17094, , 
FFI39_RS18805, 1097.3, , , , , 
FFI39_RS18810, 2421.3, , , , , 
FFI39_RS18815, 1032.3, , , , , 
FFI39_RS18820, 740.7, , , , , 
FFI39_RS18825, 823.3, , , , , 
FFI39_RS18830, 717.3, , , , , 
FFI39_RS18835, 339.7, , , , , 
FFI39_RS18840, 469.0, , , , , 
FFI39_RS18845, 1615.3, , , , , 
FFI39_RS18850, 419.7, , , , , 
FFI39_RS18855, 262.7, , , , , 
FFI39_RS18860, 519.3, , , , , 
FFI39_RS18865, 1232.3, , , , , 
FFI39_RS18870, 556.7, , , , , 
FFI39_RS18875, 703.7, , , , , 
FFI39_RS18880, 480.3, , , , , 
FFI39_RS18885, 937.0, , , , , 
FFI39_RS18890, 804.0, , , , , 
FFI39_RS18895, 670.0, , , 600:1:0.0377358:0.130435, , 
FFI39_RS18900, 178.0, , , , , 
FFI39_RS18905, 155.0, , , 800:3:0.16129:0.176471, , 
FFI39_RS18910, 159.0, , , , , 
FFI39_RS18915, 178.0, , , , , 
FFI39_RS18920, 1970.0, , , , , 
FFI39_RS18925, 851.0, , , , , 
FFI39_RS18930, 403.3, , , , , 
FFI39_RS18935, 641.3, , , , 500:3:0.291667:0.291667, 
FFI39_RS18940, 464.3, , , , , 
FFI39_RS18945, 989.7, , , , , 
FFI39_RS18950, 470.7, , , , , 
FFI39_RS18955, 628.0, , , , , 
FFI39_RS18960, 1326.3, , , , , 
FFI39_RS18965, 1030.0, , , , , 
FFI39_RS18970, 1009.0, , , 600:3:0.0925926:0.2;600:1:0.04:0.333333;300:3:0.104167:0.178571, , 
FFI39_RS18975, 351.7, , , , , 
FFI39_RS18980, 351.0, , , , , 
FFI39_RS18985, 501.7, , , , , 
FFI39_RS18990, 1267.0, , , , , 
FFI39_RS18995, 506.3, , , , , 
FFI39_RS19000, 837.0, , , , , 
FFI39_RS19005, 1068.3, , , , , 
FFI39_RS19010, 387.7, , , , , 
FFI39_RS19015, 365.3, , , , , 
FFI39_RS19020, 724.7, , , , , 
FFI39_RS19025, 822.7, , , , , 
FFI39_RS19030, 495.7, , , 100:3:0.157895:0.301205, , 
FFI39_RS19035, 471.7, , , , , 
FFI39_RS19040, 1177.3, , , , , 
FFI39_RS19045, 1342.3, , , , , 
FFI39_RS19050, 239.3, , , , , 
FFI39_RS19055, 620.0, , , , , 
FFI39_RS19060, 673.0, , , 700:3:0.155556:0.155556, , 800:3:0.153846:0.153846
FFI39_RS19065, 823.0, , , , , 
FFI39_RS19070, 895.0, , , , , 
FFI39_RS19075, 1259.7, , , , , 
FFI39_RS19080, 659.7, , , , , 
FFI39_RS19085, 486.7, , , , , 
FFI39_RS19090, 763.0, , , , , 
FFI39_RS19095, 1503.3, , , , , 400:1:0.05:0.11215
FFI39_RS19100, 459.3, , , 300:1:0.08:0.235294;300:3:0.180556:0.272727;300:3:0.141176:0.264706;300:1:0.0617284:0.211111;200:3:0.185185:0.28655;200:3:0.125:0.30303, , 200:3:0.190476:0.190476
FFI39_RS19105, 1984.3, , , , , 
FFI39_RS19110, 954.7, , , , , 
FFI39_RS19115, 240.3, , , , , 
FFI39_RS19120, 1922.7, , , , , 
FFI39_RS19125, 1089.3, , , , , 
FFI39_RS19130, 1377.0, , , 300:3:0.103448:0.178571;300:3:0.101695:0.233333, , 100:3:0.152542:0.203125
FFI39_RS19135, 795.3, , , , , 
FFI39_RS19140, 328.7, , , , , 
FFI39_RS19145, 614.0, , , , , 
FFI39_RS19150, 502.3, , , , , 
FFI39_RS19155, 1710.0, , , , , 
FFI39_RS19160, 565.0, , , , , 
FFI39_RS19165, 2122.3, , , , , 
FFI39_RS19170, 760.7, , , , , 
FFI39_RS19175, 695.7, , , , , 
FFI39_RS19180, 526.7, , , , , 
FFI39_RS19185, 546.7, , , , , 100:1:0.0588235:0.144444
FFI39_RS19190, 2191.3, , , , , 100:3:0.163265:0.25;100:3:0.0925926:0.127049
FFI39_RS19195, 656.0, , , 600:1:0:0.157895, , 
FFI39_RS19200, 2366.0, , , , , 
FFI39_RS19205, 516.7, , , , , 
FFI39_RS19215, 273.3, , , , , 
FFI39_RS19220, 526.7, , , , , 
FFI39_RS19225, 437.7, , , , , 
FFI39_RS19230, 526.7, , , , , 
FFI39_RS19235, 627.0, , , , , 
FFI39_RS19240, 853.3, , , , , 
FFI39_RS19245, 1297.0, , , 100:3:0.2:0.33, 500:1:0.038835:0.162162, 
FFI39_RS19250, 1043.0, , , , , 
FFI39_RS19255, 251.0, , , , , 
FFI39_RS19260, 600.3, , , , , 
FFI39_RS19265, 548.7, , , , , 
FFI39_RS19270, 531.3, , , , , 
FFI39_RS19275, 1396.7, , , , , 
FFI39_RS19280, 2059.7, , , , , 
FFI39_RS19285, 351.0, , , , , 
FFI39_RS19290, 1265.7, , , , , 
FFI39_RS19295, 1089.0, , , , , 
FFI39_RS19300, 948.0, , , , , 
FFI39_RS19305, 1485.3, , , , , 
FFI39_RS19310, 527.0, , , , , 
FFI39_RS19315, 442.7, , , , , 
FFI39_RS19320, 704.7, , , , , 
FFI39_RS19325, 482.0, , , , , 
FFI39_RS19330, 655.7, , , , , 
FFI39_RS19335, 573.7, , , 700:3:0.131579:0.131579, , 
FFI39_RS19340, 772.7, , , , , 
FFI39_RS19345, 439.0, , , , , 
FFI39_RS19350, 348.0, , , , , 
FFI39_RS19355, 504.0, , , , , 
FFI39_RS19360, 979.7, , , , , 
FFI39_RS19365, 495.3, , , , , 
FFI39_RS19370, 330.0, , , , , 
FFI39_RS19375, 558.3, , , , , 
FFI39_RS19380, 607.0, , , , , 
FFI39_RS19385, 108.0, , , , , 
FFI39_RS19390, 1449.0, , , , , 
FFI39_RS19395, 1060.7, , , , , 
FFI39_RS19400, 875.7, , , , , 
FFI39_RS19405, 510.0, , , , , 
FFI39_RS19410, 680.3, , , 600:1:0.0136986:0.142857, , 
FFI39_RS19415, 2372.7, , , , , 
FFI39_RS19420, 1668.3, , , , , 
FFI39_RS19425, 1393.3, , , , , 
FFI39_RS19430, 375.0, , , , , 
FFI39_RS19435, 1248.3, , , , , 
FFI39_RS19440, 116.0, , , , , 
FFI39_RS19445, 159.0, , , 200:1:0.111111:0.238095;800:3:0.2:0.2, , 
FFI39_RS19450, 131.0, , , 800:3:0.181818:0.181818;700:3:0.238095:0.238095;600:1:0.0526316:0.133333;600:1:0.111111:0.142857, , 
FFI39_RS19455, 147.0, , , 600:1:0.111111:0.179487, , 
FFI39_RS19460, 168.0, , , 800:3:0.152174:0.152174;600:1:0.102041:0.170732, , 
FFI39_RS19465, 175.0, , , , , 
FFI39_RS19470, 554.3, , , , , 
FFI39_RS19475, 1414.0, , , , , 
FFI39_RS19480, 319.0, , , , , 
FFI39_RS19485, 617.7, , , , , 
FFI39_RS19490, 653.3, , , , , 
FFI39_RS19495, 675.3, , , , , 
FFI39_RS19500, 686.7, , , , , 
FFI39_RS19505, 696.0, , , , , 
FFI39_RS19510, 1453.0, , , , , 
FFI39_RS19515, 238.7, , , , , 
FFI39_RS19520, 1214.3, , , , , 
FFI39_RS19525, 319.7, , , , , 
FFI39_RS19530, 542.3, , , , , 
FFI39_RS19535, 484.7, , , , , 
FFI39_RS19540, 977.3, , , , , 
FFI39_RS19545, 293.7, , , , , 
FFI39_RS19550, 604.7, , , , , 
FFI39_RS19555, 815.3, , , , , 
FFI39_RS19560, 765.7, , , , , 
FFI39_RS19565, 926.7, , , , , 
FFI39_RS19570, 240.0, , , , , 
FFI39_RS19575, 482.0, , , , , 
FFI39_RS19580, 548.7, , , , , 
FFI39_RS19585, 576.3, , , , , 
FFI39_RS19590, 778.3, , , , , 
FFI39_RS19595, 426.3, , , , , 
FFI39_RS19600, 1711.7, , , 100:3:0.152174:0.25;100:3:0.195652:0.224138;300:3:0.104167:0.2;300:3:0.245283:0.245283;300:3:0.135593:0.214286, , 100:3:0.105263:0.218045
FFI39_RS19605, 2425.3, , , , , 
FFI39_RS19610, 491.3, , , , , 
FFI39_RS19615, 146.0, , , , , 
FFI39_RS19620, 527.3, , , , , 
FFI39_RS19625, 1168.7, , , , , 
